RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_START,CURRENT_FIX_END,CURRENT_FIX_INTEREST_AREA_DWELL_TIME
S09,12,O,7,251,368
S09,12,O,289,411,368
S09,12,C,458,684,1491
S09,12,C,695,1022,1491
S09,12,C,1044,1073,1491
S09,12,C,1095,2000,1491
S09,12,C,2049,2223,1440
S09,12,C,2240,2821,1440
S09,12,C,2839,3141,1440
S09,12,C,3153,3397,1440
S09,12,C,3407,3541,1440
S09,12,C,3597,3739,3305
S09,12,C,3761,4331,3305
S09,12,C,4346,4801,3305
S09,12,C,4808,5145,3305
S09,12,C,5164,5339,3305
S09,12,C,5385,5537,945
S09,12,C,5555,5693,945
S09,12,C,5719,5902,945
S09,12,C,5916,6153,945
S09,12,C,6165,6395,945
S09,12,C,6443,7407,3305
S09,12,C,7416,7868,3305
S09,12,C,7887,8089,3305
S09,13,O,7,148,525
S09,13,.,194,324,.
S09,13,O,409,468,436
S09,13,O,594,628,436
S09,13,.,674,758,.
S09,13,C,807,1085,384
S09,13,C,1096,1200,384
S09,13,C,1262,1623,1595
S09,13,C,1632,2006,1595
S09,13,C,2017,2102,1595
S09,13,E,2161,2422,1232
S09,13,.,2450,2606,.
S09,13,C,2680,2938,1595
S09,13,C,2966,3067,1595
S09,13,O,3287,3423,436
S09,13,O,3445,3477,436
S09,13,O,3498,3668,436
S09,13,O,3717,3871,525
S09,13,E,3892,4295,404
S09,13,O,4333,4560,525
S09,13,C,4602,4807,1595
S09,13,.,4864,5034,.
S09,13,C,5082,5286,1595
S09,13,E,5344,5548,1232
S09,13,E,5566,5811,1232
S09,13,E,5831,6349,1232
S09,13,O,6406,6545,544
S09,13,O,6587,6750,956
S09,13,O,6783,6926,956
S09,13,O,6960,7092,956
S09,13,O,7141,7199,956
S09,13,O,7485,7519,956
S09,13,O,7584,7666,956
S09,13,O,7705,7849,956
S09,13,O,7896,8088,956
S09,14,.,7,231,.
S09,14,C,270,435,1358
S09,14,C,499,726,1403
S09,14,C,739,942,1403
S09,14,C,956,1225,1403
S09,14,O,1259,1443,773
S09,14,O,1461,1580,773
S09,14,C,1639,1825,1358
S09,14,C,1842,2026,1358
S09,14,C,2076,2216,585
S09,14,C,2239,2511,585
S09,14,C,2676,2749,1076
S09,14,C,2800,2949,1403
S09,14,C,2967,3334,1403
S09,14,C,3394,3591,1358
S09,14,C,3609,3782,1358
S09,14,C,3839,4021,1403
S09,14,C,4058,4193,1076
S09,14,C,4210,4376,1076
S09,14,C,4386,4657,1076
S09,14,C,4668,4863,1076
S09,14,C,4900,5130,1076
S09,14,O,5181,5332,1633
S09,14,O,5354,6054,1633
S09,14,C,6063,6233,585
S09,14,O,6245,7024,1633
S09,14,O,7090,7303,773
S09,14,O,7316,7569,773
S09,14,C,7633,7879,1358
S09,14,C,7894,8094,1358
S09,15,C,7,19,2050
S09,15,C,52,178,2050
S09,15,C,196,324,2050
S09,15,C,357,570,2050
S09,15,C,579,723,2050
S09,15,C,773,926,2050
S09,15,C,947,1161,2050
S09,15,.,1200,1301,.
S09,15,C,1346,1507,2050
S09,15,C,1533,1860,2050
S09,15,C,1913,2082,557
S09,15,C,2093,2225,557
S09,15,O,2294,2540,1150
S09,15,O,2549,3451,1150
S09,15,C,3500,3756,2050
S09,15,C,3783,3956,174
S09,15,C,4045,4220,1604
S09,15,C,4240,4443,1604
S09,15,C,4456,4871,1604
S09,15,C,4886,5567,1604
S09,15,C,5575,5700,1604
S09,15,C,5793,5938,557
S09,15,C,5953,6060,557
S09,15,O,6108,6295,1303
S09,15,O,6320,6540,1303
S09,15,C,6580,6682,2050
S09,15,O,6727,7276,1303
S09,15,O,7291,7634,1303
S09,15,E,7683,7823,141
S09,15,C,7875,8008,2050
S09,15,C,8029,8097,2050
S09,16,C,7,57,2102
S09,16,C,70,226,2102
S09,16,C,268,397,2382
S09,16,C,436,607,2382
S09,16,C,630,813,2382
S09,16,C,830,899,2382
S09,16,.,931,1102,.
S09,16,.,1147,1271,.
S09,16,C,1319,1439,2102
S09,16,C,1460,1823,2102
S09,16,C,1837,2105,2102
S09,16,C,2140,2447,2102
S09,16,C,2463,2800,2102
S09,16,C,2825,3048,2102
S09,16,C,3067,3336,2102
S09,16,O,3380,3541,386
S09,16,O,3550,3773,386
S09,16,C,3812,4015,2382
S09,16,C,4037,4210,2382
S09,16,C,4236,4365,2382
S09,16,C,4421,4617,197
S09,16,.,4682,4963,.
S09,16,.,4998,5337,.
S09,16,O,5367,5504,1148
S09,16,O,5539,5693,1148
S09,16,O,5726,6021,1148
S09,16,O,6027,6290,1148
S09,16,O,6301,6595,1148
S09,16,C,6655,6934,2382
S09,16,C,6951,7119,2382
S09,16,C,7138,7317,2382
S09,16,C,7335,8023,2382
S09,16,.,8057,8103,.
S09,17,C,7,304,2947
S09,17,C,345,517,1833
S09,17,C,541,781,1833
S09,17,C,805,963,1833
S09,17,C,987,1162,1833
S09,17,C,1170,1871,1833
S09,17,O,1911,2221,647
S09,17,.,2266,2379,.
S09,17,C,2420,2550,2947
S09,17,C,2580,2743,2947
S09,17,C,2793,3007,1833
S09,17,.,3030,3188,.
S09,17,C,3199,3365,1833
S09,17,O,3395,3733,339
S09,17,O,3778,4016,647
S09,17,O,4032,4128,647
S09,17,C,4181,4341,2947
S09,17,O,4365,4628,264
S09,17,C,4666,4827,2947
S09,17,C,4863,5063,2947
S09,17,C,5105,5242,2947
S09,17,C,5258,6949,2947
S09,17,.,7025,7259,.
S09,17,.,7273,7508,.
S09,17,.,7531,7699,.
S09,17,.,7879,7911,.
S09,17,.,7987,8105,.
S09,18,.,61,220,.
S09,18,E,276,443,168
S09,18,C,495,828,2014
S09,18,C,838,1049,2014
S09,18,E,1091,1274,1480
S09,18,E,1315,1507,1480
S09,18,E,1530,1722,1480
S09,18,E,1748,1864,1480
S09,18,C,1952,2111,2014
S09,18,C,2154,2336,803
S09,18,C,2350,2500,803
S09,18,C,2522,2712,803
S09,18,E,2771,2914,1163
S09,18,E,2926,3060,1163
S09,18,O,3165,3392,271
S09,18,.,3418,3782,.
S09,18,O,3801,3843,271
S09,18,C,4025,4221,2014
S09,18,C,4241,4390,2014
S09,18,E,4433,4788,1480
S09,18,E,4864,5026,1163
S09,18,E,5040,5393,1163
S09,18,E,5403,5548,1163
S09,18,E,5565,5785,1163
S09,18,.,5806,6040,.
S09,18,C,6137,6281,803
S09,18,C,6344,6476,803
S09,18,C,6519,6697,2014
S09,18,C,6712,6863,2014
S09,18,E,6906,7042,1480
S09,18,E,7070,7369,1480
S09,18,C,7455,7673,2014
S09,18,C,7686,8096,2014
S09,19,O,50,233,405
S09,19,O,283,482,551
S09,19,C,542,735,3401
S09,19,C,753,959,3401
S09,19,C,981,1164,3401
S09,19,O,1239,1433,195
S09,19,O,1470,1609,355
S09,19,O,1630,1844,355
S09,19,.,1851,2073,.
S09,19,.,2097,2242,.
S09,19,C,2267,2550,477
S09,19,C,2560,2752,477
S09,19,O,2808,2978,551
S09,19,O,2993,3172,551
S09,19,C,3227,3414,3401
S09,19,C,3436,3596,3401
S09,19,C,3626,3813,3401
S09,19,C,3830,4132,3401
S09,19,C,4141,4304,3401
S09,19,C,4317,4538,3401
S09,19,C,4572,4977,3401
S09,19,C,5003,5471,3401
S09,19,C,5484,5597,3401
S09,19,O,5651,5871,405
S09,19,C,5926,6093,3401
S09,19,C,6108,6224,3401
S09,19,C,6254,6467,3401
S09,19,C,6478,6579,3401
S09,19,.,6623,6785,.
S09,19,C,6833,7013,307
S09,19,C,7023,7148,307
S09,19,.,7192,7356,.
S09,19,.,7368,7441,.
S09,19,.,7463,8100,.
S09,20,O,10,177,402
S09,20,O,215,300,402
S09,20,C,347,463,846
S09,20,O,499,2539,2432
S09,20,O,2549,2881,2432
S09,20,O,2888,2921,2432
S09,20,O,2975,2998,2432
S09,20,.,3227,3278,.
S09,20,E,3347,3547,3111
S09,20,E,3569,3789,3111
S09,20,E,3802,4155,3111
S09,20,E,4167,4569,3111
S09,20,E,4581,5461,3111
S09,20,E,5469,5708,3111
S09,20,E,5725,6013,3111
S09,20,E,6029,6243,3111
S09,20,C,6324,6469,146
S09,20,O,6514,6661,402
S09,20,O,6708,6837,130
S09,20,C,6899,7025,846
S09,20,C,7049,7235,846
S09,20,C,7257,7458,846
S09,20,E,7507,7659,3111
S09,20,E,7679,7832,3111
S09,20,C,7882,8094,846
S09,21,O,9,99,156
S09,21,.,180,320,.
S09,21,O,344,487,675
S09,21,.,506,1304,.
S09,21,.,1317,1658,.
S09,21,C,1715,1952,1648
S09,21,O,2003,2108,312
S09,21,.,2156,2369,.
S09,21,.,2380,3437,.
S09,21,.,3445,4112,.
S09,21,.,4126,4461,.
S09,21,O,4485,5015,675
S09,21,.,5095,5307,.
S09,21,C,5335,5506,1648
S09,21,C,5530,6056,1648
S09,21,.,6097,6268,.
S09,21,.,6320,6509,.
S09,21,.,6555,6871,.
S09,21,O,6994,7058,156
S09,21,O,7119,7324,312
S09,21,C,7376,7551,1648
S09,21,C,7568,8102,1648
S09,22,C,7,234,228
S09,22,.,276,418,.
S09,22,E,441,709,1262
S09,22,E,720,883,1262
S09,22,E,910,1266,1262
S09,22,O,1319,1491,900
S09,22,O,1526,1565,900
S09,22,C,1608,1773,2166
S09,22,C,1785,2358,2166
S09,22,E,2396,2591,1262
S09,22,E,2612,2887,1262
S09,22,O,2937,3114,900
S09,22,O,3163,3271,900
S09,22,O,3300,3580,900
S09,22,C,3648,3893,1633
S09,22,C,3909,4135,1633
S09,22,C,4154,4349,1633
S09,22,C,4357,4550,1633
S09,22,C,4568,5337,1633
S09,22,O,5368,5506,551
S09,22,O,5532,5943,551
S09,22,C,6015,6225,2166
S09,22,C,6243,6436,2166
S09,22,C,6457,6774,2166
S09,22,C,6796,7498,2166
S09,22,O,7730,7848,900
S09,23,.,7,112,.
S09,23,.,312,439,.
S09,23,O,460,658,2056
S09,23,O,674,848,2056
S09,23,C,886,1015,570
S09,23,C,1037,1208,570
S09,23,C,1234,1401,570
S09,23,C,1416,1515,570
S09,23,C,1567,1830,565
S09,23,C,1842,2142,565
S09,23,O,2164,2417,2056
S09,23,O,2429,2626,2056
S09,23,O,2637,2858,2056
S09,23,O,2870,3312,2056
S09,23,C,3355,3589,671
S09,23,E,3603,3773,171
S09,23,C,3792,4227,671
S09,23,O,4301,4498,974
S09,23,.,4536,4962,.
S09,23,C,5017,5104,314
S09,23,C,5116,5212,314
S09,23,C,5237,5365,314
S09,23,O,5427,5587,974
S09,23,O,5600,5759,974
S09,23,O,5790,6014,974
S09,23,O,6022,6251,974
S09,23,C,6317,6423,1707
S09,23,C,6455,6604,1707
S09,23,C,6617,7029,1707
S09,23,C,7049,8085,1707
S09,24,.,7,254,.
S09,24,.,281,421,.
S09,24,E,481,679,1788
S09,24,C,711,903,432
S09,24,C,923,1161,432
S09,24,E,1209,1415,1788
S09,24,E,1441,1500,1788
S09,24,E,1788,1872,1788
S09,24,C,1933,2137,1272
S09,24,C,2164,2530,1272
S09,24,C,2546,2763,1272
S09,24,C,2792,3043,1272
S09,24,.,3103,3281,.
S09,24,C,3331,3506,1694
S09,24,C,3525,4332,1694
S09,24,C,4393,4646,987
S09,24,C,4657,4803,987
S09,24,C,4852,5073,1694
S09,24,C,5085,5314,1694
S09,24,C,5324,5581,1694
S09,24,C,5638,5814,987
S09,24,C,5827,6074,987
S09,24,C,6083,6243,987
S09,24,E,6307,6508,1788
S09,24,E,6543,6734,1788
S09,24,E,6753,6880,1788
S09,24,C,6949,7113,1272
S09,24,C,7138,7202,1272
S09,24,E,7271,7454,1788
S09,24,E,7478,7849,1788
S09,24,E,7860,8018,1788
S09,25,O,7,251,376
S09,25,E,286,409,738
S09,25,C,431,612,3442
S09,25,C,625,865,3442
S09,25,C,876,1591,3442
S09,25,C,1600,1767,3442
S09,25,C,1775,1995,3442
S09,25,C,2006,2127,3442
S09,25,O,2181,2392,634
S09,25,O,2403,2547,634
S09,25,O,2585,2770,634
S09,25,.,2791,2879,.
S09,25,E,2930,3132,969
S09,25,O,3169,3391,223
S09,25,.,3453,3577,.
S09,25,.,3614,3791,.
S09,25,.,3824,4122,.
S09,25,E,4181,4413,969
S09,25,O,4460,4590,376
S09,25,E,4617,4945,738
S09,25,C,4977,5204,3442
S09,25,C,5218,5405,3442
S09,25,C,5421,5854,3442
S09,25,E,5894,6082,738
S09,25,E,6100,6195,738
S09,25,.,6256,6382,.
S09,25,E,6401,6827,969
S09,25,E,6844,6949,969
S09,25,C,7004,7041,3442
S09,25,C,7048,7441,3442
S09,25,C,7452,7961,3442
S09,25,O,8010,8100,634
S09,26,O,7,214,514
S09,26,C,260,431,6128
S09,26,C,453,588,6128
S09,26,C,612,790,6128
S09,26,C,798,985,6128
S09,26,C,1025,1276,6128
S09,26,C,1290,1462,6128
S09,26,C,1483,2004,6128
S09,26,O,2104,2265,162
S09,26,O,2344,2494,514
S09,26,O,2521,2675,514
S09,26,C,2711,2880,384
S09,26,C,2892,3105,384
S09,26,.,3174,3349,.
S09,26,C,3375,3639,6128
S09,26,C,3659,4088,6128
S09,26,C,4112,4259,6128
S09,26,C,4296,4538,6128
S09,26,C,4559,4904,6128
S09,26,C,4915,5659,6128
S09,26,C,5666,6032,6128
S09,26,C,6047,6546,6128
S09,26,C,6558,6875,6128
S09,26,C,6898,7036,6128
S09,26,C,7074,7477,6128
S09,26,C,7486,8086,6128
S09,27,O,7,48,973
S09,27,O,71,185,973
S09,27,C,356,700,1726
S09,27,O,730,1062,973
S09,27,E,1123,1281,3855
S09,27,C,1348,1618,1726
S09,27,C,1625,1728,1726
S09,27,E,1792,1947,3855
S09,27,E,1981,2117,3855
S09,27,E,2149,2323,3855
S09,27,E,2357,2395,3855
S09,27,C,2461,2735,1726
S09,27,C,2747,3041,1726
S09,27,C,3067,3190,1726
S09,27,.,3301,3409,.
S09,27,O,3460,3511,973
S09,27,E,3706,3844,3855
S09,27,E,3884,4020,3855
S09,27,E,4046,4197,3855
S09,27,E,4238,4467,3855
S09,27,E,4477,4661,3855
S09,27,E,4675,4809,3855
S09,27,E,4835,5240,3855
S09,27,E,5282,5499,3855
S09,27,E,5522,5723,3855
S09,27,E,5737,6140,3855
S09,27,E,6182,6388,3855
S09,27,E,6406,6790,3855
S09,27,E,6803,7009,3855
S09,27,E,7025,7206,3855
S09,27,O,7268,7698,973
S09,27,C,7774,8003,1726
S09,27,C,8016,8097,1726
S09,28,O,9,265,2059
S09,28,.,315,468,.
S09,28,E,531,728,764
S09,28,E,765,924,764
S09,28,E,948,1083,764
S09,28,C,1161,1489,795
S09,28,O,1538,1818,2059
S09,28,C,1863,1993,131
S09,28,C,2065,2277,795
S09,28,C,2309,2902,2631
S09,28,C,2917,3171,2631
S09,28,C,3182,3385,2631
S09,28,C,3392,4160,2631
S09,28,C,4172,4852,2631
S09,28,C,4922,5085,795
S09,28,C,5128,5216,795
S09,28,C,5242,5369,2631
S09,28,E,5446,5715,764
S09,28,.,5760,6005,.
S09,28,O,6036,6163,2059
S09,28,O,6187,7192,2059
S09,28,O,7244,7630,2059
S09,28,.,7678,7831,.
S09,28,O,7858,8063,206
S09,29,O,7,144,138
S09,29,O,172,263,92
S09,29,C,303,478,1530
S09,29,C,502,909,2456
S09,29,C,933,1220,2456
S09,29,C,1237,1416,2456
S09,29,C,1469,1621,1530
S09,29,C,1676,1932,1359
S09,29,.,1995,2108,.
S09,29,C,2150,2307,1319
S09,29,C,2319,2687,1319
S09,29,.,2736,2936,.
S09,29,C,2984,3143,1319
S09,29,C,3160,3415,1319
S09,29,C,3432,3807,1319
S09,29,C,3859,4215,2456
S09,29,C,4246,4426,2456
S09,29,C,4442,4568,2456
S09,29,C,4602,4798,2456
S09,29,C,4817,5198,2456
S09,29,C,5218,5382,2456
S09,29,C,5398,5568,2456
S09,29,C,5604,5819,1530
S09,29,C,5829,6211,1530
S09,29,C,6228,6454,1530
S09,29,C,6483,6531,1530
S09,29,C,6550,6825,1530
S09,29,C,6877,6926,1530
S09,29,C,6975,7608,1359
S09,29,C,7619,7839,1359
S09,29,C,7849,8095,1359
S09,30,C,7,336,2635
S09,30,C,350,581,2635
S09,30,.,651,799,.
S09,30,.,812,901,.
S09,30,.,1002,1164,.
S09,30,C,1185,1584,1331
S09,30,C,1607,1760,1331
S09,30,C,1779,2555,1331
S09,30,C,2599,2737,753
S09,30,C,2752,2942,753
S09,30,C,2966,3134,753
S09,30,.,3208,3333,.
S09,30,C,3384,3417,844
S09,30,.,3591,3631,.
S09,30,C,3702,3834,753
S09,30,C,3844,3964,753
S09,30,C,4106,4178,2635
S09,30,C,4200,4375,2635
S09,30,C,4399,4486,2635
S09,30,C,4503,4538,2635
S09,30,C,4678,4839,2635
S09,30,C,4872,4907,2635
S09,30,C,4914,5025,2635
S09,30,C,5108,5299,2635
S09,30,.,5356,5513,.
S09,30,O,5527,5634,108
S09,30,.,5693,5887,.
S09,30,C,5899,6103,2635
S09,30,C,6126,6505,2635
S09,30,C,6531,6986,2635
S09,30,C,7011,7167,2635
S09,30,C,7236,7374,844
S09,30,C,7391,7557,844
S09,30,C,7571,7991,844
S09,30,C,8004,8086,844
S09,31,.,7,201,.
S09,31,.,241,387,.
S09,31,.,451,562,.
S09,31,C,588,647,1114
S09,31,C,687,870,1604
S09,31,.,923,1095,.
S09,31,C,1153,1231,1604
S09,31,C,1335,1358,1604
S09,31,C,1395,1631,1604
S09,31,.,1678,1803,.
S09,31,C,1836,2011,3294
S09,31,C,2064,2264,1604
S09,31,C,2277,2453,1604
S09,31,C,2489,2649,1604
S09,31,C,2674,2841,1604
S09,31,C,2880,3092,1604
S09,31,C,3113,3272,1604
S09,31,C,3314,3435,3294
S09,31,C,3453,3895,3294
S09,31,C,3921,4195,3294
S09,31,C,4232,4797,3294
S09,31,C,4818,4967,3294
S09,31,C,5004,5193,3294
S09,31,C,5208,5631,3294
S09,31,C,5645,5942,3294
S09,31,C,5953,6100,3294
S09,31,C,6151,6297,1114
S09,31,C,6308,6520,1114
S09,31,C,6540,6707,1114
S09,31,C,6718,7110,1114
S09,31,C,7126,7258,1114
S09,31,.,7312,7498,.
S09,31,C,7537,7727,3294
S09,31,C,7760,7924,3294
S09,31,C,7943,8088,3294
S09,32,O,7,155,429
S09,32,C,211,319,2882
S09,32,C,362,509,2882
S09,32,C,531,740,2882
S09,32,C,754,866,2882
S09,32,C,892,1030,2882
S09,32,C,1051,1074,2882
S09,32,C,1115,1262,2882
