RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_START,CURRENT_FIX_END,CURRENT_FIX_INTEREST_AREA_DWELL_TIME
S04,9,O,1981,2312,1587
S04,9,C,2374,2484,829
S04,9,C,2534,2836,829
S04,9,C,2859,3006,829
S04,9,C,3074,3281,942
S04,9,C,3306,3569,942
S04,9,C,3580,3926,942
S04,9,C,3938,4060,942
S04,9,O,4107,4336,1271
S04,9,O,4364,4568,1271
S04,9,O,4621,4992,372
S04,9,C,5049,5234,1015
S04,9,C,5250,5744,1015
S04,9,C,5761,5975,1015
S04,9,C,6048,6166,1015
S04,9,O,6288,6501,1271
S04,9,O,6546,6718,1271
S04,9,.,6737,7459,.
S04,9,.,7474,7808,.
S04,9,O,7838,8090,1271
S04,10,O,137,324,188
S04,10,E,343,837,863
S04,10,E,862,1229,863
S04,10,.,1262,1663,.
S04,10,O,1717,2014,4051
S04,10,O,2065,2382,4051
S04,10,O,2407,2548,4051
S04,10,O,2598,2838,4051
S04,10,O,2849,3010,4051
S04,10,.,3034,3312,.
S04,10,.,3328,3771,.
S04,10,.,3806,3938,.
S04,10,C,4148,4471,790
S04,10,C,4498,4963,790
S04,10,O,5017,5242,4051
S04,10,O,5276,5473,4051
S04,10,O,5486,5676,4051
S04,10,O,5686,6076,4051
S04,10,O,6084,6273,4051
S04,10,O,6305,6480,4051
S04,10,O,6500,6944,4051
S04,10,O,6952,7326,4051
S04,10,O,7333,7471,4051
S04,10,O,7483,7687,4051
S04,10,O,7712,7957,4051
S04,10,O,7983,8090,4051
S04,11,O,286,324,3371
S04,11,O,343,681,3371
S04,11,O,691,905,3371
S04,11,C,919,1388,1335
S04,11,C,1404,1856,1335
S04,11,C,1872,2283,1335
S04,11,O,2326,2632,3371
S04,11,T,2680,3008,663
S04,11,T,3034,3159,663
S04,11,O,3200,3384,3371
S04,11,O,3416,3629,3371
S04,11,T,3653,3860,663
S04,11,.,3914,4330,.
S04,11,.,4354,4597,.
S04,11,.,4613,4758,.
S04,11,O,4796,4965,3371
S04,11,O,4990,5222,3371
S04,11,O,5241,5559,3371
S04,11,O,5614,5924,607
S04,11,O,5946,6081,607
S04,11,O,6109,6268,607
S04,11,.,6300,6563,.
S04,11,O,6628,6920,3371
S04,11,O,6945,7120,3371
S04,11,O,7159,7412,3371
S04,11,O,7450,7906,3371
S04,11,O,7933,8102,3371
S04,12,.,310,376,.
S04,12,C,397,638,2826
S04,12,C,645,960,2826
S04,12,C,977,1316,2826
S04,12,C,1336,1695,2826
S04,12,C,1713,2093,2826
S04,12,C,2117,2633,2826
S04,12,C,2656,3325,2826
S04,12,C,3384,3553,724
S04,12,C,3579,3709,724
S04,12,C,3729,4151,724
S04,12,.,4169,4395,.
S04,12,.,4421,4626,.
S04,12,.,4640,4892,.
S04,12,O,4942,5182,1227
S04,12,O,5212,5478,1227
S04,12,O,5510,5743,1227
S04,12,O,5765,5917,1227
S04,12,O,5931,6262,1227
S04,12,C,6334,6564,660
S04,12,.,6596,6896,.
S04,12,C,6921,7152,660
S04,12,C,7161,7357,660
S04,12,C,7414,7667,646
S04,12,C,7683,7943,646
S04,12,C,7967,8097,646
S04,13,C,375,773,1589
S04,13,C,792,1235,1589
S04,13,C,1247,1415,1589
S04,13,C,1439,2015,1589
S04,13,.,2072,2254,.
S04,13,O,2283,2514,560
S04,13,O,2525,2648,560
S04,13,O,2669,2872,560
S04,13,O,2928,3168,482
S04,13,O,3195,3435,482
S04,13,O,3479,3744,1868
S04,13,O,3769,3998,386
S04,13,O,4016,4171,386
S04,13,E,4224,4442,421
S04,13,E,4449,4650,421
S04,13,O,4670,5029,1868
S04,13,O,5066,5328,1868
S04,13,O,5357,5658,1868
S04,13,O,5681,5936,1150
S04,13,O,5972,6188,1150
S04,13,O,6201,6446,1150
S04,13,O,6478,6670,1150
S04,13,O,6763,6924,1150
S04,13,O,7072,7147,1150
S04,14,C,162,281,1174
S04,14,C,334,534,1718
S04,14,C,558,708,1718
S04,14,C,730,887,1718
S04,14,C,907,1076,1718
S04,14,C,1090,1266,1718
S04,14,C,1290,1531,1718
S04,14,C,1554,1793,1718
S04,14,C,1812,1925,1718
S04,14,C,1958,2105,1718
S04,14,C,2126,2242,1718
S04,14,O,2270,2413,940
S04,14,O,2444,2706,940
S04,14,O,2731,2857,940
S04,14,C,2908,3308,1174
S04,14,C,3332,3667,1174
S04,14,C,3682,3998,1174
S04,14,C,4056,4270,982
S04,14,C,4283,4730,982
S04,14,C,4750,4945,982
S04,14,C,4969,5091,982
S04,14,C,5121,5279,1971
S04,14,C,5295,5522,1971
S04,14,C,5532,5998,1971
S04,14,C,6033,6466,1971
S04,14,C,6474,6916,1971
S04,14,C,6939,7100,1971
S04,14,C,7110,7187,1971
S04,14,O,7229,7602,374
S04,14,O,7672,7889,940
S04,14,O,7906,8093,940
S04,15,C,277,461,2529
S04,15,C,489,724,2529
S04,15,O,750,1228,1026
S04,15,C,1253,1443,2529
S04,15,C,1482,1661,2529
S04,15,C,1686,1930,2529
S04,15,C,1977,2278,2529
S04,15,C,2304,2531,2529
S04,15,O,2572,3118,1026
S04,15,C,3160,3511,2529
S04,15,C,3548,3755,2529
S04,15,C,3806,3961,2529
S04,15,C,3987,4232,2529
S04,15,O,4285,4550,1737
S04,15,O,4592,4859,1737
S04,15,O,4880,5004,1737
S04,15,C,5074,5238,615
S04,15,C,5264,5428,615
S04,15,C,5449,5469,615
S04,15,C,5490,5753,615
S04,15,O,5817,6092,1737
S04,15,O,6126,6256,1737
S04,15,C,6300,6692,393
S04,15,.,6765,7027,.
S04,15,E,7063,7324,262
S04,15,O,7376,7723,1737
S04,15,O,7749,8028,1737
S04,15,O,8051,8093,1737
S04,16,O,95,151,261
S04,16,.,181,280,.
S04,16,.,327,428,.
S04,16,C,452,633,2173
S04,16,C,648,867,2173
S04,16,C,893,1087,2173
S04,16,C,1112,1221,2173
S04,16,C,1254,1446,2173
S04,16,C,1466,1615,2173
S04,16,C,1640,1815,2173
S04,16,C,1849,2187,2173
S04,16,C,2208,2464,2173
S04,16,C,2488,2741,2173
S04,16,C,2766,2862,2173
S04,16,C,2897,3181,2438
S04,16,C,3197,3499,2438
S04,16,C,3516,3835,2438
S04,16,C,3844,4140,2438
S04,16,C,4174,4358,2438
S04,16,C,4381,4565,2438
S04,16,C,4585,4961,2438
S04,16,C,4995,5236,2438
S04,16,C,5257,5500,2438
S04,16,O,5532,5735,261
S04,16,O,5776,6068,2044
S04,16,O,6084,6254,2044
S04,16,O,6263,6479,2044
S04,16,O,6502,6924,2044
S04,16,O,6943,7186,2044
S04,16,O,7194,7587,2044
S04,16,O,7604,7905,2044
S04,16,O,7954,8093,140
S04,17,C,292,493,1529
S04,17,O,519,917,1248
S04,17,O,943,1435,1248
S04,17,C,1487,1642,1529
S04,17,C,1660,2121,1529
S04,17,C,2130,2390,1529
S04,17,C,2401,2679,1529
S04,17,.,2700,2990,.
S04,17,C,3030,3198,1529
S04,17,O,3225,3456,1248
S04,17,O,3476,3599,1248
S04,17,O,3653,4071,419
S04,17,C,4080,4214,554
S04,17,.,4241,4514,.
S04,17,.,4527,4726,.
S04,17,.,4774,4926,.
S04,17,.,4946,5210,.
S04,17,.,5232,5390,.
S04,17,.,5410,5617,.
S04,17,.,6526,6565,.
S04,17,.,6593,6665,.
S04,17,.,6707,6785,.
S04,17,.,6807,7136,.
S04,17,.,7146,7289,.
S04,17,.,7472,7556,.
S04,17,O,7717,8041,325
S04,18,C,340,458,2636
S04,18,C,482,715,2636
S04,18,C,733,1036,2636
S04,18,C,1058,1324,2636
S04,18,C,1366,1647,2636
S04,18,C,1667,1982,2636
S04,18,C,2005,2662,2636
S04,18,C,2683,2943,2636
S04,18,C,2968,3162,2636
S04,18,E,3193,3423,648
S04,18,E,3445,3595,648
S04,18,E,3621,3886,648
S04,18,.,3943,4172,.
S04,18,.,4205,4334,.
S04,18,C,4360,4673,1356
S04,18,C,4699,5129,1356
S04,18,C,5154,5420,1356
S04,18,C,5443,5786,1356
S04,18,E,5812,6258,447
S04,18,O,6322,6493,651
S04,18,.,6519,6711,.
S04,18,E,6739,6935,197
S04,18,O,6959,7311,651
S04,18,O,7334,7459,651
S04,18,.,7528,7728,.
S04,18,.,7738,7872,.
S04,18,.,7894,8058,.
S04,18,.,8076,8101,.
S04,19,C,265,425,2433
S04,19,O,453,560,1987
S04,19,O,587,937,1987
S04,19,O,959,1127,1987
S04,19,O,1140,1509,1987
S04,19,O,1523,1786,1987
S04,19,O,1793,2008,1987
S04,19,O,2042,2417,1987
S04,19,O,2425,2557,1987
S04,19,C,2606,2859,254
S04,19,C,2918,3319,2433
S04,19,C,3339,3814,2433
S04,19,C,3833,4273,2433
S04,19,C,4286,4536,2433
S04,19,C,4546,4748,2433
S04,19,C,4764,5063,2433
S04,19,C,5080,5278,2433
S04,19,O,5329,5580,606
S04,19,C,5623,5754,1902
S04,19,C,5772,6031,1902
S04,19,C,6055,6304,1902
S04,19,C,6327,6559,1902
S04,19,C,6569,6783,1902
S04,19,C,6805,7121,1902
S04,19,C,7146,7395,1902
S04,19,C,7410,7654,1902
S04,19,O,7708,7919,606
S04,19,O,7938,8079,606
S04,20,C,224,469,1665
S04,20,C,494,674,1665
S04,20,O,713,896,501
S04,20,O,919,1235,501
S04,20,C,1264,1485,1665
S04,20,C,1514,1675,1665
S04,20,C,1704,2061,1665
S04,20,C,2083,2304,1665
S04,20,C,2331,2483,1665
S04,20,C,2506,2626,1665
S04,20,.,2678,2824,.
S04,20,E,2856,3029,557
S04,20,E,3051,3433,557
S04,20,O,3494,3720,4087
S04,20,O,3765,4013,4087
S04,20,O,4052,4533,4087
S04,20,O,4553,5112,4087
S04,20,O,5128,5304,4087
S04,20,O,5366,5531,4087
S04,20,O,5554,5718,4087
S04,20,O,5767,6192,4087
S04,20,O,6220,6460,4087
S04,20,O,6483,6656,4087
S04,20,O,6671,6847,4087
S04,20,O,6916,7104,4087
S04,20,O,7154,7435,4087
S04,20,O,7476,7649,4087
S04,20,O,7699,8096,4087
S04,21,O,284,404,1902
S04,21,O,428,567,1902
S04,21,.,621,833,.
S04,21,O,841,1618,1788
S04,21,O,1635,1907,1788
S04,21,O,1917,2396,1788
S04,21,O,2410,2666,1788
S04,21,O,2727,2924,1902
S04,21,C,2945,3286,1878
S04,21,C,3305,3446,1878
S04,21,C,3466,4262,1878
S04,21,.,4286,4670,.
S04,21,C,4703,4945,1878
S04,21,.,4968,5467,.
S04,21,.,5491,5826,.
S04,21,.,5838,6109,.
S04,21,C,6124,6477,1878
S04,21,O,6501,6779,1902
S04,21,O,6805,6993,1902
S04,21,O,7032,7385,1902
S04,21,O,7401,7556,1902
S04,21,O,7582,7796,1902
S04,21,O,7827,8076,1902
S04,22,.,313,443,.
S04,22,C,477,607,1447
S04,22,C,630,1011,1447
S04,22,C,1025,1407,1447
S04,22,C,1432,1843,1447
S04,22,C,1916,2131,1462
S04,22,C,2157,2387,1462
S04,22,C,2404,2837,1462
S04,22,C,2860,3025,1462
S04,22,C,3060,3474,1462
S04,22,E,3523,3795,810
S04,22,E,3816,4092,810
S04,22,E,4114,4373,810
S04,22,C,4417,4739,1968
S04,22,C,4759,5005,1968
S04,22,C,5018,5213,1968
S04,22,C,5223,5525,1968
S04,22,C,5541,5825,1968
S04,22,C,5839,6069,1968
S04,22,C,6086,6468,1968
S04,22,O,6500,6668,1111
S04,22,O,6687,7267,1111
S04,22,O,7293,7423,1111
S04,22,O,7443,7672,1111
S04,22,.,7749,7946,.
S04,22,C,7970,8108,1447
S04,23,C,279,509,801
S04,23,C,535,686,801
S04,23,C,714,873,801
S04,23,C,931,1129,895
S04,23,C,1152,1332,895
S04,23,C,1349,1605,895
S04,23,C,1623,1880,895
S04,23,O,1905,2073,1287
S04,23,.,2088,2221,.
S04,23,C,2296,2576,468
S04,23,C,2597,2783,468
S04,23,.,2849,3040,.
S04,23,C,3084,3218,1063
S04,23,C,3250,3463,1063
S04,23,C,3485,3589,1063
S04,23,C,3608,3939,1063
S04,23,O,3988,4173,753
S04,23,.,4214,4420,.
S04,23,C,4448,4724,1063
S04,23,C,4788,5045,801
S04,23,O,5104,5293,753
S04,23,O,5320,5498,753
S04,23,O,5562,5759,753
S04,23,O,5796,5953,1287
S04,23,O,5974,6174,1287
S04,23,O,6187,6320,1287
S04,23,O,6396,6745,1287
S04,23,.,6773,7026,.
S04,23,.,7050,7563,.
S04,23,O,7603,7877,1287
S04,23,.,7936,8102,.
S04,24,C,369,519,4400
S04,24,C,542,844,4400
S04,24,C,869,1057,4400
S04,24,.,1120,1327,.
S04,24,C,1393,1551,4400
S04,24,C,1568,1994,4400
S04,24,C,2015,2362,4400
S04,24,C,2389,2817,4400
S04,24,C,2834,3241,4400
S04,24,C,3257,3610,4400
S04,24,C,3635,3974,4400
S04,24,C,3989,4299,4400
S04,24,C,4324,4640,4400
S04,24,C,4669,4932,4400
S04,24,C,4953,5157,4400
S04,24,C,5173,5367,4400
S04,24,E,5440,5586,904
S04,24,E,5612,5803,904
S04,24,E,5831,6065,904
S04,24,E,6095,6365,904
S04,24,E,6391,6449,904
S04,24,C,6488,6714,227
S04,24,O,6787,7005,386
S04,24,.,7031,7195,.
S04,24,C,7213,7763,551
S04,24,.,7797,7874,.
S04,24,O,7930,8096,386
S04,25,.,312,482,.
S04,25,.,501,717,.
S04,25,.,730,1083,.
S04,25,.,1098,1156,.
S04,25,.,1191,1641,.
S04,25,.,1663,2190,.
S04,25,.,2215,2609,.
S04,25,.,2635,2974,.
S04,25,O,2999,3149,1851
S04,25,O,3169,3652,1851
S04,25,E,3701,3851,640
S04,25,E,3875,4121,640
S04,25,E,4139,4270,640
S04,25,.,4295,4565,.
S04,25,.,4573,4812,.
S04,25,O,4879,5207,1851
S04,25,O,5227,5388,1851
S04,25,O,5399,5750,1851
S04,25,O,5779,6038,1851
S04,25,O,6057,6169,1851
S04,25,E,6376,6485,640
S04,25,O,6545,6770,790
S04,25,O,6791,6938,790
S04,25,O,6994,7368,375
S04,25,O,7419,7572,790
S04,25,O,7592,7853,790
S04,25,.,7908,8079,.
S04,26,O,309,443,728
S04,26,C,455,618,4559
S04,26,C,635,894,4559
S04,26,C,911,1304,4559
S04,26,C,1322,1820,4559
S04,26,C,1830,2261,4559
S04,26,C,2271,2472,4559
S04,26,C,2502,3268,4559
S04,26,C,3278,3738,4559
S04,26,C,3764,4425,4559
S04,26,C,4436,4595,4559
S04,26,C,4608,4699,4559
S04,26,C,4740,4954,4559
S04,26,C,4985,5235,4559
S04,26,.,5298,5482,.
S04,26,O,5504,5737,728
S04,26,O,5748,6106,728
S04,26,C,6165,6363,433
S04,26,C,6382,6615,433
S04,26,O,6676,6917,1301
S04,26,O,6939,7174,1301
S04,26,O,7196,7392,1301
S04,26,O,7411,7563,1301
S04,26,O,7571,7815,1301
S04,26,O,7832,7999,1301
S04,26,O,8041,8100,1301
S04,27,O,203,335,3331
S04,27,C,357,682,3912
S04,27,C,701,926,3912
S04,27,C,938,1264,3912
S04,27,O,1311,1530,3331
S04,27,O,1558,2082,3331
S04,27,O,2096,2321,3331
S04,27,O,2337,2377,3331
S04,27,O,2444,2723,3331
S04,27,O,2747,3272,3331
S04,27,C,3293,3783,3912
S04,27,C,3799,4183,3912
S04,27,C,4204,4699,3912
S04,27,C,4721,5049,3912
S04,27,C,5073,5745,3912
S04,27,O,5804,6125,3331
S04,27,C,6173,6558,3912
S04,27,C,6569,6841,3912
S04,27,O,6883,7026,3331
S04,27,O,7063,7351,3331
S04,27,O,7400,7726,3331
S04,27,O,7789,8086,3331
S04,28,.,226,362,.
S04,28,E,385,630,1263
S04,28,E,667,820,1263
S04,28,E,867,1076,1263
S04,28,E,1100,1315,1263
S04,28,E,1366,1734,1263
S04,28,E,1757,1824,1263
S04,28,.,1878,2089,.
S04,28,C,2108,2394,287
S04,28,.,2429,2829,.
S04,28,C,2854,3202,632
S04,28,C,3217,3499,632
S04,28,O,3550,3752,664
S04,28,C,3807,4064,3540
S04,28,C,4094,4395,3540
S04,28,C,4404,4649,3540
S04,28,C,4660,4952,3540
S04,28,C,4995,5303,3540
S04,28,C,5326,5548,3540
S04,28,C,5572,5758,3540
S04,28,C,5781,6201,3540
S04,28,C,6212,6640,3540
S04,28,C,6655,7526,3540
S04,28,O,7585,7827,664
S04,28,O,7870,8087,664
S04,29,C,325,536,1452
S04,29,.,599,933,.
S04,29,C,990,1169,2081
S04,29,C,1204,1575,2081
S04,29,C,1605,1875,2081
S04,29,C,1901,2170,2081
S04,29,C,2194,2623,2081
S04,29,C,2656,3052,2081
S04,29,C,3072,3232,2081
S04,29,C,3272,3483,1452
S04,29,C,3491,3814,1452
S04,29,C,3835,4052,1452
S04,29,C,4076,4413,1452
S04,29,C,4424,4571,1452
S04,29,C,4635,5635,3410
S04,29,C,5660,6053,3410
S04,29,C,6072,7638,3410
S04,29,C,7649,8096,3410
S04,30,O,439,637,199
S04,30,C,709,1045,4550
S04,30,C,1071,1590,4550
S04,30,C,1616,1992,4550
S04,30,C,2016,2253,4550
S04,30,C,2276,2618,4550
S04,30,C,2643,2774,4550
S04,30,C,2972,3192,4550
S04,30,C,3213,3475,4550
S04,30,C,3493,3681,4550
S04,30,C,3701,3924,4550
S04,30,C,3963,4234,4550
S04,30,C,4255,4689,4550
S04,30,C,4696,4984,4550
S04,30,C,5012,5232,4550
S04,30,C,5251,5436,4550
S04,30,C,5666,6147,1049
S04,30,C,6168,6423,4550
S04,30,.,6480,6678,.
S04,30,C,6715,7086,611
S04,30,C,7110,7348,611
S04,30,C,7410,7575,1049
S04,30,C,7612,7891,1049
S04,30,C,7908,8028,1049
S04,30,C,8057,8103,4550
S04,31,C,253,342,1485
S04,31,C,380,613,2466
S04,31,C,639,795,2466
S04,31,C,829,1043,2466
S04,31,C,1069,1308,2466
S04,31,C,1334,1523,2466
S04,31,C,1543,1770,2466
S04,31,C,1814,2158,2466
S04,31,C,2177,2634,2466
S04,31,C,2659,2884,2466
S04,31,C,2907,3079,2466
S04,31,C,3136,3293,1485
S04,31,C,3313,3566,1485
S04,31,C,3584,3870,1485
S04,31,C,3879,3984,1485
S04,31,C,4012,4318,1485
S04,31,C,4332,4494,1485
S04,31,C,4550,4745,1971
S04,31,C,4788,4984,1971
S04,31,C,5004,5170,1971
S04,31,C,5212,5476,1971
S04,31,C,5485,5953,1971
S04,31,C,5984,6186,1971
S04,31,C,6196,6669,1971
S04,31,.,6720,7096,.
S04,31,.,7117,7451,.
S04,31,.,7468,7624,.
S04,31,.,7646,7874,.
S04,31,C,7885,8004,1485
S04,31,.,8031,8109,.
S04,32,C,318,541,4258
S04,32,C,551,715,4258
S04,32,C,756,994,4258
S04,32,C,1016,1342,4258
S04,32,C,1366,1577,4258
S04,32,C,1599,1942,4258
S04,32,C,1968,2162,4258
S04,32,C,2184,2447,4258
S04,32,C,2484,2722,4258
S04,32,O,2784,2977,748
S04,32,O,2998,3132,748
S04,32,C,3176,3520,4258
S04,32,C,3545,4612,4258
S04,32,C,4635,4803,4258
S04,32,C,4852,4981,1512
S04,32,C,5009,5355,1512
S04,32,C,5386,5572,1512
S04,32,C,5595,5935,1512
S04,32,C,5960,6293,1512
S04,32,C,6335,6507,1512
S04,32,C,6569,7035,4258
S04,32,O,7089,7370,748
S04,32,O,7414,7550,748
S04,32,C,7588,7847,430
S04,32,C,7867,8036,430
S04,33,C,265,430,3520
S04,33,C,451,630,3520
S04,33,C,643,996,3520
S04,33,C,1021,1306,3520
S04,33,C,1329,1462,3520
S04,33,C,1503,1705,3520
S04,33,C,1726,1896,3520
S04,33,C,1919,2285,3520
S04,33,C,2310,2587,3520
S04,33,C,2610,2863,3520
S04,33,.,2887,3292,.
S04,33,O,3321,3459,636
S04,33,O,3488,3639,636
S04,33,O,3663,3875,636
S04,33,O,3910,4041,636
S04,33,.,4074,4289,.
S04,33,.,4340,4420,.
S04,33,O,4474,4722,2213
S04,33,O,4736,4976,2213
S04,33,O,5001,5298,2213
S04,33,O,5329,5603,2213
S04,33,O,5630,5877,2213
S04,33,O,5905,6391,2213
S04,33,O,6399,6813,2213
S04,33,C,6884,7137,3520
S04,33,C,7154,7350,3520
S04,33,C,7358,7491,3520
S04,33,C,7523,7668,3520
S04,33,C,7702,8097,3520
S04,34,C,302,470,1886
S04,34,C,484,734,1886
S04,34,C,752,997,1886
S04,34,C,1026,1217,1886
S04,34,C,1238,1278,1886
S04,34,.,1581,1696,.
S04,34,.,1710,2060,.
S04,34,C,2084,2412,1886
S04,34,C,2437,2580,1886
S04,34,C,2610,2916,1886
S04,34,C,2937,3087,1886
S04,34,C,3111,3166,1886
S04,34,O,3210,3388,1812
S04,34,O,3400,3602,1812
S04,34,O,3623,3895,1812
S04,34,O,3918,4286,1812
S04,34,O,4321,4601,1812
S04,34,O,4626,4845,1812
S04,34,O,4869,5155,1812
S04,34,C,5235,5504,1779
