RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_START,CURRENT_FIX_END,CURRENT_FIX_INTEREST_AREA_DWELL_TIME
S01,25,C,443,1007,730
S01,25,C,1021,1185,730
S01,25,.,1220,1387,.
S01,25,E,1427,1725,299
S01,25,.,1759,2009,.
S01,25,O,2045,2385,1733
S01,25,O,2425,2687,1733
S01,25,O,2730,2911,2220
S01,25,O,2949,3098,2220
S01,25,O,3113,3508,2220
S01,25,O,3543,3847,2220
S01,25,.,3872,4062,.
S01,25,O,4082,4269,1733
S01,25,O,4282,4390,1733
S01,25,O,4420,4724,872
S01,25,O,4756,4951,872
S01,25,O,4974,5344,872
S01,25,.,5383,5619,.
S01,25,O,5647,5976,1733
S01,25,O,6010,6179,1733
S01,25,O,6200,6375,1733
S01,25,O,6389,6686,2220
S01,25,O,6708,6838,2220
S01,25,O,6855,7101,2220
S01,25,O,7113,7312,2220
S01,25,O,7336,7646,2220
S01,25,.,7662,7889,.
S01,25,O,7937,8092,1733
S01,26,C,177,303,1331
S01,26,C,323,573,1331
S01,26,C,582,758,1331
S01,26,C,795,1064,1331
S01,26,C,1081,1308,1331
S01,26,C,1320,1448,1331
S01,26,C,1468,1616,1331
S01,26,O,1664,1896,4019
S01,26,O,1939,2259,4019
S01,26,.,2284,2501,.
S01,26,.,2695,2805,.
S01,26,C,2825,3125,577
S01,26,C,3147,3422,577
S01,26,O,3481,3659,179
S01,26,O,3699,3864,4019
S01,26,O,3899,4162,4019
S01,26,O,4187,4327,4019
S01,26,O,4373,4776,4019
S01,26,O,4804,5087,4019
S01,26,O,5120,5390,4019
S01,26,O,5413,5695,4019
S01,26,O,5745,5962,4019
S01,26,O,6000,6306,4019
S01,26,O,6350,6624,4019
S01,26,.,6661,6802,.
S01,26,.,6830,6931,.
S01,26,O,7152,7210,4019
S01,26,O,7233,7454,4019
S01,26,O,7477,7678,4019
S01,26,O,7699,7954,4019
S01,26,O,7976,8088,4019
S01,27,C,290,534,1596
S01,27,C,547,777,1596
S01,27,C,796,1088,1596
S01,27,C,1107,1378,1596
S01,27,C,1397,1599,1596
S01,27,O,1647,1884,3322
S01,27,E,1931,2060,1402
S01,27,E,2082,2261,1402
S01,27,E,2301,2465,1402
S01,27,E,2488,2706,1402
S01,27,E,2720,2822,1402
S01,27,E,2862,3114,1402
S01,27,E,3139,3353,1402
S01,27,O,3394,3804,3322
S01,27,C,3859,4123,1596
S01,27,C,4325,4411,1596
S01,27,O,4444,4592,3322
S01,27,O,4631,4833,3322
S01,27,O,4878,5031,3322
S01,27,O,5076,5397,322
S01,27,E,5447,5583,1402
S01,27,O,5652,5860,3322
S01,27,O,5897,6079,3322
S01,27,O,6141,6328,3322
S01,27,O,6376,6598,3322
S01,27,O,6644,6845,3322
S01,27,O,6864,7037,3322
S01,27,O,7059,7418,3322
S01,27,O,7457,7821,3322
S01,27,O,7831,8093,3322
S01,28,E,240,410,978
S01,28,E,451,678,978
S01,28,E,702,834,978
S01,28,E,871,1104,978
S01,28,E,1131,1342,978
S01,28,C,1394,1513,1148
S01,28,C,1540,1831,1148
S01,28,C,1845,2096,1148
S01,28,C,2120,2416,1359
S01,28,C,2443,2597,1148
S01,28,O,2647,2807,337
S01,28,.,2843,2954,.
S01,28,O,2991,3212,1240
S01,28,C,3252,3482,1187
S01,28,C,3495,3633,1187
S01,28,C,3660,3853,1187
S01,28,C,3866,3925,1187
S01,28,C,3955,4139,1187
S01,28,C,4148,4525,1187
S01,28,O,4571,4734,1240
S01,28,O,4744,5286,1240
S01,28,.,5336,5540,.
S01,28,C,5567,5704,1359
S01,28,.,5728,6164,.
S01,28,C,6200,7123,1359
S01,28,C,7150,7478,1148
S01,28,O,7529,7704,337
S01,28,O,7741,8051,1240
S01,29,O,261,436,500
S01,29,C,462,779,1680
S01,29,C,798,930,1680
S01,29,C,956,1236,868
S01,29,C,1269,1459,868
S01,29,C,1484,1612,868
S01,29,C,1657,2042,1271
S01,29,C,2061,2509,1271
S01,29,C,2525,2960,1271
S01,29,C,3016,3423,1680
S01,29,C,3434,3736,1680
S01,29,C,3757,4063,1680
S01,29,O,4241,4287,500
S01,29,C,4322,4472,968
S01,29,C,4482,5298,968
S01,29,O,5337,5613,500
S01,29,O,5658,5887,230
S01,29,C,5909,6119,1680
S01,29,C,6140,6257,868
S01,29,C,6281,6429,868
S01,29,O,6476,6965,746
S01,29,O,6993,7248,746
S01,29,C,7296,7626,331
S01,29,.,7675,7796,.
S01,29,.,7830,8091,.
S01,30,C,328,788,2792
S01,30,C,846,1015,1268
S01,30,C,1032,1186,1268
S01,30,C,1261,2022,926
S01,30,C,2033,2196,926
S01,30,C,2232,2466,947
S01,30,C,2478,2790,947
S01,30,C,2824,3222,947
S01,30,.,3278,3516,.
S01,30,.,3527,3631,.
S01,30,O,3674,3828,744
S01,30,O,3870,4110,744
S01,30,C,4149,4302,2792
S01,30,C,4318,4609,2792
S01,30,C,4630,5010,2792
S01,30,C,5034,5273,2792
S01,30,C,5291,5542,2792
S01,30,C,5554,5726,2792
S01,30,C,5740,5998,2792
S01,30,C,6017,6230,2792
S01,30,C,6255,6620,2792
S01,30,O,6664,6894,231
S01,30,O,6931,7047,744
S01,30,C,7087,7518,1268
S01,30,C,7529,7868,1268
S01,30,C,7880,8050,1268
S01,31,C,249,512,1204
S01,31,C,531,768,1204
S01,31,C,802,1330,1204
S01,31,C,1359,1531,1204
S01,31,C,1573,1752,1904
S01,31,C,1776,1997,1904
S01,31,C,2012,2184,1904
S01,31,C,2212,2382,1904
S01,31,C,2392,2803,1904
S01,31,.,2846,3127,.
S01,31,C,3164,3347,1447
S01,31,C,3356,3741,1447
S01,31,C,3751,3909,1447
S01,31,C,3919,4013,1447
S01,31,C,4050,4348,1447
S01,31,C,4358,4681,1447
S01,31,O,4812,5098,287
S01,31,C,5172,5392,1904
S01,31,O,5431,5568,985
S01,31,O,5606,5930,985
S01,31,.,5976,6218,.
S01,31,.,6242,6605,.
S01,31,O,6644,6900,257
S01,31,O,6934,7062,985
S01,31,O,7090,7327,985
S01,31,O,7362,7516,985
S01,31,C,7556,7791,1904
S01,31,C,7811,8099,1904
S01,32,C,96,421,1529
S01,32,C,456,653,1529
S01,32,C,663,904,1529
S01,32,C,930,1067,1529
S01,32,C,1087,1322,1529
S01,32,O,1367,1598,783
S01,32,O,1636,1775,783
S01,32,C,1814,2202,1529
S01,32,C,2245,2435,3283
S01,32,C,2446,2613,3283
S01,32,C,2640,2981,3283
S01,32,C,3005,3315,3283
S01,32,C,3334,3471,3283
S01,32,C,3488,3715,3283
S01,32,C,3748,3933,3283
S01,32,C,3960,4161,3283
S01,32,C,4168,4327,3283
S01,32,C,4336,4703,3283
S01,32,C,4741,4935,3283
S01,32,C,4952,5134,3283
S01,32,.,5174,6162,.
S01,32,C,6213,6461,3283
S01,32,C,6475,6836,3283
S01,32,O,6880,7066,783
S01,32,C,7102,7201,417
S01,32,C,7222,7538,417
S01,32,O,7578,7733,783
S01,32,.,7775,8006,.
S01,32,O,8025,8092,783
S01,33,C,236,786,4652
S01,33,C,796,1026,4652
S01,33,C,1037,1433,4652
S01,33,C,1460,1625,4652
S01,33,C,1642,1949,4652
S01,33,C,1962,2309,4652
S01,33,C,2333,2536,4652
S01,33,C,2574,2812,4652
S01,33,.,2826,2910,.
