RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_START,CURRENT_FIX_END,CURRENT_FIX_INTEREST_AREA_DWELL_TIME
S06,17,C,567,1082,1568
S06,17,C,1094,1279,1568
S06,17,C,1320,1437,1568
S06,17,O,1459,1710,252
S06,17,C,1741,1909,1568
S06,17,C,1924,2233,1568
S06,17,C,2291,2782,1748
S06,17,C,2790,2907,1748
S06,17,C,2925,3338,1748
S06,17,C,3362,3557,577
S06,17,C,3605,4141,1748
S06,17,C,4172,4358,1748
S06,17,.,4420,4568,.
S06,17,.,4803,4926,.
S06,17,O,4966,5102,137
S06,17,C,5110,5490,577
S06,17,.,5542,5721,.
S06,17,.,5747,5935,.
S06,17,.,6228,6403,.
S06,17,.,6509,6875,.
S06,17,.,6945,7599,.
S06,17,.,7615,7803,.
S06,17,.,7815,7999,.
S06,17,.,8023,8094,.
S06,18,C,210,386,699
S06,18,C,400,619,699
S06,18,C,634,935,699
S06,18,.,966,1114,.
S06,18,C,1130,1257,128
S06,18,E,1276,1453,1235
S06,18,O,1461,1792,2049
S06,18,E,1803,1944,1235
S06,18,E,1958,2872,1235
S06,18,O,2893,3093,2049
S06,18,E,3150,3354,563
S06,18,.,3374,3536,.
S06,18,.,3554,3905,.
S06,18,.,3922,4081,.
S06,18,.,4096,4280,.
S06,18,E,4300,4572,563
S06,18,E,4584,4668,563
S06,18,O,4701,4906,420
S06,18,O,4922,5135,420
S06,18,E,5767,5797,230
S06,18,E,5819,6017,230
S06,18,O,6086,6144,645
S06,18,O,6294,6453,645
S06,18,O,6475,6755,645
S06,18,O,6893,7069,2049
S06,18,O,7104,7233,2049
S06,18,.,7283,7484,.
S06,18,.,7504,7686,.
S06,18,O,7731,7882,2049
S06,18,O,7953,8097,645
S06,19,.,271,416,.
S06,19,O,445,564,1571
S06,19,O,610,764,515
S06,19,O,786,898,515
S06,19,C,951,1110,1106
S06,19,C,1129,1375,1106
S06,19,C,1407,1722,1106
S06,19,C,1740,1991,1106
S06,19,C,2066,2196,1106
S06,19,.,2214,2332,.
S06,19,O,2363,2609,515
S06,19,.,2652,2791,.
S06,19,C,2810,2997,698
S06,19,O,3040,3538,1571
S06,19,.,3585,3765,.
S06,19,C,3773,4015,380
S06,19,.,4043,4175,.
S06,19,.,4209,4342,.
S06,19,C,4362,4498,380
S06,19,O,4546,4690,1571
S06,19,O,4715,4888,1571
S06,19,O,4910,5077,1571
S06,19,O,5092,5283,1571
S06,19,O,5312,5584,1571
S06,19,.,5602,5778,.
S06,19,.,5802,6045,.
S06,19,O,6069,6358,658
S06,19,O,6382,6544,658
S06,19,C,6556,7065,698
S06,19,O,7080,7284,658
S06,19,.,7361,7591,.
S06,19,.,7618,7806,.
S06,19,.,7847,8060,.
S06,20,O,210,241,1058
S06,20,O,332,365,839
S06,20,O,412,614,839
S06,20,O,630,800,839
S06,20,C,833,1027,396
S06,20,.,1051,1289,.
S06,20,O,1329,1483,1058
S06,20,O,1531,1706,1058
S06,20,.,1730,2155,.
S06,20,O,2172,2320,1058
S06,20,O,2345,2515,1058
S06,20,O,2541,2746,1058
S06,20,O,2756,2924,1058
S06,20,C,2966,3245,3645
S06,20,C,3286,3488,3645
S06,20,C,3516,3699,3645
S06,20,.,3746,3981,.
S06,20,C,4035,4189,3645
S06,20,C,4208,4337,3645
S06,20,C,4357,4587,3645
S06,20,C,4607,4792,3645
S06,20,C,4831,5160,3645
S06,20,C,5181,5300,3645
S06,20,C,5329,5586,3645
S06,20,O,5659,5827,839
S06,20,O,5867,6046,839
S06,20,C,6102,6279,3645
S06,20,C,6291,6419,3645
S06,20,C,6439,6626,3645
S06,20,C,6645,7717,3645
S06,20,C,7787,7987,396
S06,20,O,8020,8101,839
S06,21,O,294,407,1765
S06,21,O,446,579,1765
S06,21,O,601,721,813
S06,21,O,749,1026,813
S06,21,O,1072,1222,813
S06,21,O,1259,1425,813
S06,21,O,1465,1560,813
S06,21,.,1605,1982,.
S06,21,.,1995,2297,.
S06,21,O,2350,2612,636
S06,21,.,2658,2824,.
S06,21,.,3266,3557,.
S06,21,.,3570,3817,.
S06,21,O,3867,3927,636
S06,21,O,4170,4481,636
S06,21,O,4699,4857,1765
S06,21,O,4882,5018,1765
S06,21,O,5038,5408,1765
S06,21,C,5423,5473,486
S06,21,C,5506,5614,486
S06,21,C,5644,5767,486
S06,21,C,5794,5995,486
S06,21,O,6031,6218,1765
S06,21,O,6245,6457,1765
S06,21,O,6473,6633,1765
S06,21,O,6674,6961,1765
S06,21,.,7012,7215,.
S06,21,.,7236,7358,.
S06,21,.,7378,7602,.
S06,21,.,7658,7884,.
S06,21,.,7902,8097,.
S06,22,O,248,390,1750
S06,22,.,432,568,.
S06,22,C,587,845,1065
S06,22,C,857,1008,1065
S06,22,C,1067,1224,1797
S06,22,C,1245,1551,1797
S06,22,C,1740,1988,1797
S06,22,C,2009,2221,1797
S06,22,O,2247,2428,1393
S06,22,O,2440,2738,1393
S06,22,C,2769,3062,1797
S06,22,E,3105,3281,385
S06,22,E,3293,3500,385
S06,22,C,3542,3858,1065
S06,22,C,3871,4207,1065
S06,22,O,4269,4438,1750
S06,22,O,4452,4613,1750
S06,22,O,4640,5257,1750
S06,22,C,5323,5459,1797
S06,22,C,5476,5914,1797
S06,22,O,5964,6266,1393
S06,22,O,6291,6646,1393
S06,22,O,6682,6735,1393
S06,22,O,6800,6916,1393
S06,22,O,7000,7081,1393
S06,22,.,7181,7307,.
S06,22,O,7335,7506,1750
S06,22,O,7514,7998,1750
S06,22,C,8051,8099,49
S06,23,C,261,418,848
S06,23,C,468,641,1155
S06,23,C,657,884,1155
S06,23,C,902,1084,1155
S06,23,C,1109,1395,1155
S06,23,C,1452,1591,848
S06,23,C,1612,1778,848
S06,23,C,1819,2031,848
S06,23,O,2052,2263,1178
S06,23,.,2301,2478,.
S06,23,.,2489,2697,.
S06,23,C,2729,2921,1155
S06,23,C,2933,3022,1155
S06,23,O,3126,3351,852
S06,23,C,3376,3561,450
S06,23,C,3577,3788,450
S06,23,O,3812,4051,852
S06,23,O,4063,4206,852
S06,23,O,4271,4428,852
S06,23,O,4586,4645,852
S06,23,O,4783,4806,852
S06,23,O,4967,5179,1178
S06,23,O,5207,5414,1178
S06,23,O,5447,5576,1178
S06,23,O,5644,5669,1178
S06,23,O,5693,5718,1178
S06,23,O,5737,5802,1178
S06,23,O,5872,5935,1178
S06,23,O,6089,6137,1178
S06,23,O,6188,6371,1178
S06,23,C,6681,6732,450
S06,23,.,6769,6941,.
S06,23,C,6971,7140,848
S06,23,O,7167,7438,905
S06,23,O,7449,7753,905
S06,23,O,7949,8106,905
S06,24,O,259,283,1900
S06,24,O,297,921,1900
S06,24,.,1563,1868,.
S06,24,C,1988,2038,754
S06,24,.,2060,2255,.
S06,24,C,2333,2432,754
S06,24,C,2442,2607,754
S06,24,C,2616,2801,754
S06,24,C,2810,3060,754
S06,24,C,3108,3264,660
S06,24,C,3277,3600,660
S06,24,C,3676,3882,738
S06,24,C,3903,4090,738
S06,24,C,4113,4292,738
S06,24,C,4319,4481,738
S06,24,O,4532,4695,1900
S06,24,O,4737,4972,1900
S06,24,.,5011,5658,.
S06,24,O,5711,6005,1900
S06,24,O,6015,6207,1900
S06,24,.,6216,6387,.
S06,24,O,6430,6665,1900
S06,24,O,6684,6809,1900
S06,24,C,6839,7017,660
S06,24,O,7032,7203,172
S06,24,E,7266,7402,137
S06,24,C,7439,7656,435
S06,24,C,7671,7887,435
S06,25,O,318,512,2419
S06,25,O,524,593,2419
S06,25,O,619,783,2419
S06,25,O,811,964,2419
S06,25,E,1022,1161,1617
S06,25,.,1181,1371,.
S06,25,.,1383,1559,.
S06,25,.,1567,1814,.
S06,25,.,1823,1989,.
S06,25,E,2015,2158,1617
S06,25,E,2172,2223,1617
S06,25,E,2235,2545,1617
S06,25,E,2563,2608,1617
S06,25,E,2618,2768,1617
S06,25,E,2778,2866,1617
S06,25,E,2880,2962,1617
S06,25,E,3026,3069,1617
S06,25,E,3122,3185,1617
S06,25,E,3249,3385,1617
S06,25,E,3401,3589,1617
S06,25,O,3635,3988,2419
S06,25,O,4001,4190,2419
S06,25,.,4239,4412,.
S06,25,O,4436,4616,2419
S06,25,O,4626,4829,2419
S06,25,O,4910,5073,164
S06,25,O,5092,5289,1201
S06,25,O,5300,5490,1201
S06,25,.,5548,5585,.
S06,25,.,5619,5685,.
S06,25,O,5736,5845,2419
S06,25,O,5868,6033,2419
S06,25,O,6054,6341,2419
S06,25,O,6351,6543,2419
S06,25,O,6554,6702,2419
S06,25,E,6790,6923,134
S06,25,.,6967,7165,.
S06,25,O,7195,7508,1201
S06,25,O,7517,7850,1201
S06,25,E,7908,8031,1617
S06,25,E,8053,8095,1617
S06,26,C,240,347,3619
S06,26,C,370,559,3619
S06,26,C,569,731,3619
S06,26,C,739,828,3619
S06,26,C,855,1009,3619
S06,26,C,1027,1225,3619
S06,26,C,1236,1823,3619
S06,26,C,1844,2000,3619
S06,26,C,2011,2252,3619
S06,26,C,2267,2429,3619
S06,26,C,2441,2500,3619
S06,26,.,2754,3007,.
S06,26,C,3030,3467,3619
S06,26,C,3477,3864,3619
S06,26,C,3881,3971,3619
S06,26,O,4000,4152,701
S06,26,C,4183,4325,3619
S06,26,C,4338,4781,3619
S06,26,O,4836,5006,701
S06,26,O,5020,5163,701
S06,26,.,5207,5477,.
S06,26,C,5503,5928,1417
S06,26,O,6001,6233,701
S06,26,O,6252,6701,450
S06,26,.,6772,6883,.
S06,26,C,6915,7905,1417
S06,26,C,7953,8102,150
S06,27,O,344,448,2996
S06,27,C,495,659,1858
S06,27,C,674,1218,1858
S06,27,O,1273,1699,2996
S06,27,O,1749,2023,2996
S06,27,.,2069,2278,.
S06,27,E,2305,2440,744
S06,27,E,2482,2728,744
S06,27,E,2920,3112,744
S06,27,E,3138,3305,744
S06,27,O,3347,3547,2996
S06,27,O,3564,4053,2996
S06,27,O,4340,4384,2996
S06,27,O,4476,4538,2996
S06,27,O,4583,4744,2996
S06,27,O,4843,5172,351
S06,27,O,5198,5218,351
S06,27,O,5441,5688,2996
S06,27,C,5733,5918,1858
S06,27,C,5934,6372,1858
S06,27,O,6435,6663,2996
S06,27,O,6703,6918,2996
S06,27,O,6952,7238,2996
S06,27,O,7265,7512,2996
S06,27,C,7560,7739,1858
S06,27,C,7758,8100,1858
S06,28,O,135,249,1164
S06,28,O,332,363,1164
S06,28,.,438,579,.
S06,28,C,607,838,627
S06,28,.,921,1061,.
S06,28,C,1107,1453,627
S06,28,C,1463,1510,627
S06,28,.,1567,1791,.
S06,28,O,1832,1989,1164
S06,28,O,2011,2133,1164
S06,28,C,2177,2336,4112
S06,28,C,2355,2494,4112
S06,28,C,2505,2675,4112
S06,28,C,2703,3065,4112
S06,28,C,3082,3207,4112
S06,28,C,3224,3486,4112
S06,28,C,3495,3643,4112
S06,28,E,3696,3820,369
S06,28,E,3858,4009,369
S06,28,E,4026,4117,369
S06,28,.,4161,4284,.
S06,28,C,4329,4501,4112
S06,28,C,4515,5720,4112
S06,28,C,5728,6263,4112
S06,28,O,6309,6455,1164
S06,28,O,6467,6607,1164
S06,28,O,6634,6752,1164
S06,28,C,6788,7176,4112
S06,28,O,7212,7458,1164
S06,28,O,7503,7584,1164
S06,28,C,7637,7763,4112
S06,28,C,7786,8094,4112
S06,29,O,315,450,486
S06,29,O,492,632,392
S06,29,C,675,841,380
S06,29,C,854,1066,380
S06,29,C,1093,1333,917
S06,29,C,1362,1617,917
S06,29,C,1628,1885,917
S06,29,C,1895,2056,917
S06,29,.,2108,2357,.
S06,29,C,2374,2843,470
S06,29,C,2905,3051,770
S06,29,C,3078,3282,770
S06,29,C,3291,3437,770
S06,29,O,3463,3713,392
S06,29,C,3741,4011,770
S06,29,O,4065,4349,419
S06,29,O,4386,4519,419
S06,29,O,4555,4702,486
S06,29,O,4717,4888,486
S06,29,O,4905,4934,486
S06,29,.,4958,5517,.
S06,29,.,5530,5650,.
S06,29,.,5682,6907,.
S06,29,.,7345,7503,.
S06,29,.,7527,7547,.
S06,29,.,7583,7763,.
S06,29,.,8003,8096,.
S06,30,C,315,520,1320
S06,30,C,549,750,1320
S06,30,C,763,941,1320
S06,30,C,988,1384,4428
S06,30,C,1441,1593,704
S06,30,C,1612,2162,704
S06,30,O,2204,2381,596
S06,30,O,2399,2570,596
S06,30,O,2603,2848,596
S06,30,C,2893,3058,4428
S06,30,C,3076,3430,4428
S06,30,C,3448,3909,4428
S06,30,C,3932,4173,4428
S06,30,C,4182,4318,4428
S06,30,C,4329,4627,4428
S06,30,C,4642,4698,4428
S06,30,C,4710,4942,4428
S06,30,C,4965,5148,4428
S06,30,C,5158,5435,4428
