RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_START,CURRENT_FIX_END,CURRENT_FIX_INTEREST_AREA_DWELL_TIME
S03,13,O,4292,4569,1360
S03,13,O,4633,4886,1360
S03,13,O,4901,4954,1360
S03,13,O,4985,5327,1360
S03,13,O,5394,5664,2977
S03,13,O,5680,5957,2977
S03,13,O,5966,7362,2977
S03,13,O,7369,7841,2977
S03,13,O,7889,8103,1284
S03,14,C,272,397,1457
S03,14,C,437,524,1457
S03,14,C,613,671,1457
S03,14,C,688,843,1457
S03,14,C,867,981,1457
S03,14,O,1018,1150,1352
S03,14,O,1168,1373,1352
S03,14,O,1393,1650,1352
S03,14,C,1689,1877,1457
S03,14,C,1957,2174,1237
S03,14,O,2201,2437,1007
S03,14,O,2448,2904,1007
S03,14,C,2952,3147,1008
S03,14,C,3171,3378,1008
S03,14,C,3394,3507,1008
S03,14,O,3544,3685,1352
S03,14,O,3709,3882,1352
S03,14,O,3894,4045,1352
S03,14,C,4088,4267,1008
S03,14,C,4289,4598,1008
S03,14,C,4661,4841,676
S03,14,C,4862,5167,676
S03,14,C,5189,5377,676
S03,14,C,5416,5646,1237
S03,14,C,5654,5911,1237
S03,14,O,5948,6145,1007
S03,14,C,6172,6357,1237
S03,14,C,6407,6695,1457
S03,14,C,6707,6895,1457
S03,14,C,6916,7161,1457
S03,14,O,7201,7367,1352
S03,14,O,7382,7501,1352
S03,14,O,7553,7667,1007
S03,14,C,7704,7918,1237
S03,14,C,7939,8067,1237
S03,15,C,310,396,1157
S03,15,C,418,662,1157
S03,15,C,701,942,1157
S03,15,O,999,1163,355
S03,15,O,1172,1361,355
S03,15,C,1406,1637,1157
S03,15,C,1659,1841,1157
S03,15,O,1904,2206,1220
S03,15,E,2250,2409,160
S03,15,C,2434,2613,1774
S03,15,C,2632,2768,1774
S03,15,C,2782,3319,1774
S03,15,C,3414,3681,623
S03,15,C,3707,3864,623
S03,15,C,3936,4119,1774
S03,15,C,4141,4385,1774
S03,15,C,4395,4884,1774
S03,15,C,4997,5193,623
S03,15,.,5217,5629,.
S03,15,.,5645,5900,.
S03,15,.,5914,6824,.
S03,15,O,6873,7120,1220
S03,15,O,7148,7355,1220
S03,15,O,7381,7539,1220
S03,15,O,7562,7863,1220
S03,15,C,7919,8086,1157
S03,16,C,368,480,2470
S03,16,C,524,758,995
S03,16,.,807,889,.
S03,16,.,912,1114,.
S03,16,.,1132,1453,.
S03,16,.,1464,1626,.
S03,16,C,1690,1827,2470
S03,16,C,1850,2256,2470
S03,16,C,2272,2583,2470
S03,16,C,2594,2737,2470
S03,16,C,2757,3326,2470
S03,16,C,3333,3730,2470
S03,16,C,3757,4144,2470
S03,16,C,4194,4391,995
S03,16,C,4415,4571,995
S03,16,C,4590,4811,995
S03,16,O,4856,5029,1051
S03,16,O,5051,5118,1051
S03,16,O,5141,5518,1051
S03,16,O,5538,5796,1051
S03,16,C,5844,6026,995
S03,16,O,6080,6348,269
S03,16,.,6376,6534,.
S03,16,O,6579,6750,1051
S03,16,O,6777,7057,900
S03,16,O,7074,7228,900
S03,16,O,7271,7470,900
S03,16,O,7482,7745,900
S03,16,.,7785,8006,.
S03,16,.,8032,8088,.
S03,17,C,305,442,1793
S03,17,O,502,721,449
S03,17,C,742,907,2875
S03,17,C,955,1142,1793
S03,17,C,1168,1328,1793
S03,17,C,1340,1596,1793
S03,17,C,1608,2044,1793
S03,17,C,2082,2264,1793
S03,17,O,2286,2717,432
S03,17,C,2749,3024,1793
S03,17,C,3050,3202,1793
S03,17,C,3256,3497,2875
S03,17,O,3520,3748,449
S03,17,C,3786,4320,2875
S03,17,.,4368,4552,.
S03,17,.,4755,4812,.
S03,17,.,4823,5112,.
S03,17,C,5168,5379,2875
S03,17,C,5403,5728,2875
S03,17,C,5739,6067,2875
S03,17,C,6076,6280,2875
S03,17,C,6290,6929,2875
S03,17,.,6955,7099,.
S03,17,.,7125,7308,.
S03,17,C,7322,7473,661
S03,17,C,7482,7990,661
S03,18,O,117,291,865
S03,18,C,315,387,525
S03,18,C,410,564,525
S03,18,C,606,772,562
S03,18,C,796,1079,562
S03,18,C,1118,1228,562
S03,18,E,1261,1644,733
S03,18,O,1713,1795,982
S03,18,E,1831,1973,320
S03,18,E,1988,2164,320
S03,18,O,2227,2421,1879
S03,18,O,2447,2798,1879
S03,18,O,2852,3150,865
S03,18,O,3197,3389,982
S03,18,C,3434,3679,525
S03,18,C,3693,3743,525
S03,18,E,3767,3987,569
S03,18,E,3999,4214,569
S03,18,E,4230,4361,569
S03,18,E,4410,4758,733
S03,18,O,4793,5047,982
S03,18,O,5071,5314,982
S03,18,O,5338,5544,982
S03,18,O,5600,5917,865
S03,18,O,5945,6125,1879
S03,18,O,6150,6324,1879
S03,18,.,6341,6475,.
S03,18,.,6489,6721,.
S03,18,O,6743,7002,1879
S03,18,O,7029,7600,1879
S03,18,.,7640,7941,.
S03,18,O,7959,8102,1879
S03,19,O,332,458,735
S03,19,C,485,700,2034
S03,19,O,744,931,1159
S03,19,O,954,1260,1159
S03,19,C,1300,1504,1015
S03,19,C,1518,1771,1015
S03,19,C,1781,2007,1015
S03,19,O,2051,2259,1159
S03,19,.,2271,2677,.
S03,19,O,2729,2929,735
S03,19,C,2965,3178,2034
S03,19,O,3231,3394,735
S03,19,C,3421,3574,1220
S03,19,C,3589,3796,1220
S03,19,C,3823,4102,1220
S03,19,C,4121,4407,1220
S03,19,C,4422,4712,1220
S03,19,O,4750,4992,735
S03,19,C,5034,5258,2034
S03,19,C,5273,5418,2034
S03,19,O,5459,5645,187
S03,19,C,5685,5840,1015
S03,19,C,5851,6023,1015
S03,19,O,6067,6249,1159
S03,19,O,6267,6538,1159
S03,19,.,6581,6801,.
S03,19,C,6820,6991,2034
S03,19,C,7000,7347,2034
S03,19,C,7363,7675,2034
S03,19,C,7695,8094,2034
S03,20,O,235,359,2069
S03,20,C,401,576,1201
S03,20,C,620,833,1201
S03,20,O,881,1122,792
S03,20,C,1168,1467,1201
S03,20,C,1500,1667,1201
S03,20,C,1695,1856,1201
S03,20,E,1892,2246,355
S03,20,O,2303,2459,2069
S03,20,C,2500,2688,1599
S03,20,C,2711,3016,1599
S03,20,C,3026,3488,1599
S03,20,C,3507,3808,1599
S03,20,O,3846,4085,2069
S03,20,O,4130,4243,2069
S03,20,O,4270,4572,2069
S03,20,O,4614,4913,300
S03,20,C,4985,5165,1201
S03,20,.,5191,5300,.
S03,20,O,5324,5426,792
S03,20,O,5433,5518,792
S03,20,O,5536,5701,792
S03,20,O,5708,5902,792
S03,20,O,5951,6178,2069
S03,20,O,6203,6296,2069
S03,20,.,6331,6837,.
S03,20,O,6865,7135,2069
S03,20,O,7162,7698,2069
S03,20,C,7742,8002,1599
S03,20,C,8013,8090,1599
S03,21,O,302,466,332
S03,21,.,511,682,.
S03,21,.,751,883,.
S03,21,O,909,1161,736
S03,21,O,1216,1382,332
S03,21,C,1410,1648,3198
S03,21,C,1670,1941,3198
S03,21,O,1992,2228,237
S03,21,O,2278,2507,764
S03,21,.,2525,2771,.
S03,21,.,2784,3086,.
S03,21,.,3101,3595,.
S03,21,.,3603,4041,.
S03,21,O,4057,4590,764
S03,21,O,4604,5086,736
S03,21,C,5140,5314,3198
S03,21,C,5335,5514,3198
S03,21,C,5525,5818,3198
S03,21,C,5868,6083,3198
S03,21,C,6095,6657,3198
S03,21,C,6692,6887,3198
S03,21,C,6904,7055,3198
S03,21,C,7068,7273,3198
S03,21,C,7282,7737,3198
S03,21,C,7748,7996,3198
S03,22,.,203,338,.
S03,22,.,381,500,.
S03,22,C,530,807,945
S03,22,C,868,1395,1215
S03,22,O,1434,1536,1050
S03,22,O,1733,1878,1050
S03,22,E,1940,2089,1823
S03,22,E,2112,2276,1823
S03,22,C,2353,2683,945
S03,22,O,2751,2999,1081
S03,22,.,3040,3332,.
S03,22,O,3379,3537,1081
S03,22,O,3570,3792,1081
S03,22,O,3849,4115,1050
S03,22,O,4142,4315,1050
S03,22,O,4343,4702,1050
S03,22,O,4752,4990,1081
S03,22,O,5003,5213,1081
S03,22,C,5267,5472,945
S03,22,C,5495,5624,945
S03,22,C,5680,5937,1215
S03,22,C,5953,6164,1215
S03,22,C,6177,6393,1215
S03,22,E,6435,6897,1823
S03,22,E,6916,7408,1823
S03,22,E,7428,7979,1823
S03,22,.,8026,8101,.
S03,23,.,216,380,.
S03,23,O,437,567,131
S03,23,C,601,812,665
S03,23,.,855,985,.
S03,23,.,1018,1177,.
S03,23,C,1208,1355,2237
S03,23,C,1378,1838,2237
S03,23,C,1860,2021,2237
S03,23,C,2040,2412,2237
S03,23,C,2440,2771,2237
S03,23,O,2827,3095,582
S03,23,O,3150,3306,157
S03,23,C,3329,3586,522
S03,23,C,3603,3709,522
S03,23,C,3733,3889,522
S03,23,C,3934,4167,665
S03,23,C,4188,4298,665
S03,23,C,4376,4483,665
S03,23,.,4507,4715,.
S03,23,O,4741,4969,582
S03,23,.,5007,5198,.
S03,23,C,5249,5988,740
S03,23,.,6045,6104,.
S03,23,.,6141,6340,.
S03,23,.,6371,6798,.
S03,23,.,6814,6886,.
S03,23,.,6933,7156,.
S03,23,C,7182,7370,2237
S03,23,C,7391,7962,2237
S03,23,O,8017,8100,582
S03,24,C,354,609,1272
S03,24,C,630,998,1272
S03,24,C,1014,1201,1272
S03,24,E,1265,1443,1823
S03,24,C,1468,1741,274
S03,24,E,1781,2122,1823
S03,24,E,2146,2221,1823
S03,24,C,2276,2553,1272
S03,24,C,2574,2754,1272
S03,24,O,2814,3018,1594
S03,24,C,3061,3310,250
S03,24,O,3359,3558,363
S03,24,.,3595,3899,.
S03,24,O,3922,4075,1594
S03,24,O,4099,5123,1594
S03,24,E,5207,5547,1823
S03,24,E,5564,5961,1823
S03,24,E,5980,6356,1823
S03,24,E,6371,6480,1823
S03,24,O,6536,6698,363
S03,24,.,6720,6878,.
S03,24,.,6930,7144,.
S03,24,O,7167,7376,1594
S03,24,.,7403,7626,.
S03,24,.,7649,7944,.
S03,24,.,7965,8093,.
S03,25,E,310,505,1957
S03,25,.,521,629,.
S03,25,E,657,869,1957
S03,25,E,893,1214,1957
S03,25,C,1225,1442,218
S03,25,E,1470,1780,1957
S03,25,E,1791,2232,1957
S03,25,E,2247,2719,1957
S03,25,E,2782,2969,755
S03,25,E,2986,3216,755
S03,25,E,3233,3294,755
S03,25,O,3345,3539,1517
S03,25,O,3553,3712,1517
S03,25,O,3754,3976,1517
S03,25,.,4031,4402,.
S03,25,O,4438,4641,688
S03,25,O,4663,4861,688
S03,25,E,4886,5159,755
S03,25,.,5196,5482,.
S03,25,.,5490,5652,.
S03,25,O,5694,5793,688
S03,25,O,6040,6372,1517
S03,25,O,6396,6580,688
S03,25,O,6604,7209,1517
S03,25,.,7235,7403,.
S03,25,O,7431,7770,640
S03,25,O,7792,8091,640
S03,26,C,279,347,933
S03,26,C,374,450,933
S03,26,C,666,807,933
S03,26,C,823,1162,933
S03,26,O,1217,1451,4025
S03,26,O,1492,1652,4025
S03,26,C,1700,1781,1057
S03,26,.,1811,1976,.
S03,26,O,2001,2350,4025
S03,26,O,2381,2834,4025
S03,26,C,2877,3044,933
S03,26,C,3091,3360,1057
S03,26,.,3417,3707,.
S03,26,O,3757,3965,4025
S03,26,O,4012,4201,4025
S03,26,O,4223,4408,4025
S03,26,O,4459,4726,4025
S03,26,O,4746,5065,4025
S03,26,O,5083,5541,4025
S03,26,O,5568,5796,4025
S03,26,O,5832,6032,4025
S03,26,O,6069,6313,4025
S03,26,C,6339,7043,1057
S03,26,C,7355,7433,933
S03,26,C,7460,7517,933
S03,26,O,7559,7776,4025
S03,26,O,7796,8095,4025
S03,27,C,311,656,3886
S03,27,C,675,898,3886
S03,27,O,962,1202,1285
S03,27,E,1221,1318,1013
S03,27,E,1353,1507,1013
S03,27,O,1978,2360,1285
S03,27,O,2381,2854,1285
S03,27,C,2905,3046,3886
S03,27,C,3087,3446,3886
S03,27,C,3464,3726,3886
S03,27,C,3749,4696,3886
S03,27,C,4713,5105,3886
S03,27,C,5127,5612,3886
S03,27,C,5631,6007,3886
S03,27,O,6070,6256,1285
S03,27,O,6310,6474,165
S03,27,E,6508,6674,1013
S03,27,E,6720,6905,1013
S03,27,E,6963,7011,1013
S03,27,E,7034,7072,1013
S03,27,E,7103,7153,1013
S03,27,E,7388,7655,1013
S03,27,C,7732,7987,3886
S03,27,C,8001,8091,3886
S03,28,.,287,383,.
S03,28,C,407,585,970
S03,28,C,606,735,970
S03,28,.,770,900,.
S03,28,E,949,1176,1166
S03,28,C,1219,1359,2660
S03,28,C,1386,1749,2660
S03,28,C,1775,1941,2660
S03,28,C,1954,2198,2660
S03,28,C,2230,2704,2660
S03,28,C,2713,2911,2660
S03,28,C,2934,3233,2660
S03,28,C,3260,3392,2660
S03,28,O,3435,3632,1015
S03,28,O,3649,3816,1015
S03,28,O,3855,4049,1015
S03,28,C,4104,4307,970
S03,28,E,4367,4556,1166
S03,28,E,4596,4864,1166
S03,28,E,4894,5067,1166
S03,28,E,5094,5398,1166
S03,28,O,5442,5610,169
S03,28,O,5638,5766,1015
S03,28,O,5786,6110,1015
S03,28,C,6150,6451,2660
S03,28,C,6667,6844,2660
S03,28,C,6859,7014,2660
S03,28,C,7078,7370,970
S03,28,C,7388,7551,970
S03,28,.,7601,7784,.
S03,28,.,7802,8023,.
S03,28,.,8043,8097,.
S03,29,O,282,418,536
S03,29,C,440,753,1667
S03,29,C,769,805,1667
S03,29,C,853,1094,1888
S03,29,C,1111,1483,1888
S03,29,C,1504,1686,1888
S03,29,C,1704,1973,1888
S03,29,C,1987,2381,1888
S03,29,C,2406,2830,1888
S03,29,C,2873,3011,1014
S03,29,C,3030,3327,1014
S03,29,C,3377,3535,700
S03,29,C,3555,3689,700
S03,29,C,3740,3994,1014
S03,29,O,4048,4446,536
S03,29,C,4462,5777,1667
S03,29,C,5826,5920,95
S03,29,O,5963,6113,490
S03,29,O,6136,6406,490
S03,29,C,6429,6478,700
S03,29,C,6495,6850,700
S03,29,O,6895,7160,266
S03,29,O,7418,7457,490
S03,29,O,7481,7508,490
S03,29,.,7528,7717,.
S03,29,C,7763,7943,1014
S03,29,C,7960,8100,1014
S03,30,C,384,558,2539
S03,30,C,603,803,1129
S03,30,C,821,1001,1129
S03,30,C,1023,1087,1129
S03,30,C,1118,1168,1129
S03,30,C,1277,1345,1129
S03,30,C,1362,1389,1129
S03,30,C,1704,1902,1129
S03,30,C,1925,2139,1129
S03,30,C,2157,2276,1129
S03,30,C,2564,2671,2539
S03,30,C,2693,2897,2539
S03,30,C,2915,3091,2539
S03,30,C,3146,3722,1694
S03,30,C,3732,3965,1694
S03,30,C,3980,4312,1694
S03,30,C,4367,4619,2539
S03,30,C,4637,4949,2539
S03,30,C,4974,5228,2539
S03,30,C,5235,5726,2539
S03,30,C,5735,5879,2539
S03,30,C,5898,6313,2539
S03,30,O,6352,6543,723
S03,30,C,6590,6739,1694
S03,30,O,6773,7303,723
S03,30,O,7337,7628,1015
S03,30,C,7687,7910,1694
S03,30,C,7925,8100,1694
S03,31,C,318,439,2001
S03,31,C,636,711,2001
S03,31,C,734,861,2001
S03,31,C,873,1341,2001
S03,31,C,1352,1671,2001
S03,31,C,1691,1871,2001
S03,31,C,1892,1993,2001
S03,31,.,2035,2192,.
S03,31,C,2210,2387,2001
S03,31,C,2402,2670,2001
S03,31,C,2680,2835,2001
S03,31,C,2890,3092,555
S03,31,C,3116,3292,555
S03,31,C,3333,3507,555
S03,31,C,3550,3714,1205
S03,31,C,3735,3945,1205
S03,31,C,3958,4246,1205
S03,31,.,4293,4561,.
S03,31,C,4587,5126,1205
S03,31,.,5146,5257,.
S03,31,.,5282,5513,.
S03,31,.,5535,5875,.
S03,31,.,5891,6100,.
S03,31,.,6110,6594,.
S03,31,.,6611,6941,.
S03,31,.,6948,7365,.
S03,31,.,7374,8016,.
S03,31,.,8043,8087,.
S03,32,.,208,239,.
S03,32,C,294,416,2270
S03,32,C,442,647,2270
S03,32,C,673,855,2270
S03,32,C,872,940,2270
S03,32,C,996,1271,2270
S03,32,C,1311,1525,2270
S03,32,C,1590,1899,1799
S03,32,C,1923,2221,1799
S03,32,C,2247,2477,1799
S03,32,C,2500,2689,1799
S03,32,C,2712,2889,1799
S03,32,C,2952,3211,2270
S03,32,C,3233,3463,2270
S03,32,C,3489,3681,2270
S03,32,C,3704,3889,2270
S03,32,C,3925,4107,2270
S03,32,C,4148,4197,2270
S03,32,C,4239,4333,2270
S03,32,.,4502,4813,.
S03,32,.,4832,4963,.
S03,32,C,4992,5147,1799
S03,32,C,5169,5444,1799
S03,32,O,5491,5620,718
S03,32,C,5670,5828,1799
S03,32,C,5879,6150,622
S03,32,C,6171,6520,622
S03,32,.,6569,6761,.
S03,32,O,6780,6951,718
S03,32,O,7005,7237,718
S03,32,O,7263,7445,718
