RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_START,CURRENT_FIX_END,CURRENT_FIX_INTEREST_AREA_DWELL_TIME
S07,18,C,1261,1660,400
S07,18,E,1684,2300,1056
S07,18,E,2317,2755,1056
S07,18,O,2818,3260,1973
S07,18,O,3281,3421,1973
S07,18,E,3467,3706,438
S07,18,E,3726,3923,438
S07,18,O,3969,4202,1973
S07,18,E,4244,4453,702
S07,18,O,4505,4726,1973
S07,18,O,4746,5111,1973
S07,18,.,5152,5366,.
S07,18,C,5392,5616,628
S07,18,C,5631,6033,628
S07,18,O,6061,6461,1973
S07,18,O,6529,6834,306
S07,18,O,6878,7143,266
S07,18,E,7171,7501,616
S07,18,E,7527,7811,616
S07,18,O,7885,8050,1973
S07,19,.,294,412,.
S07,19,O,437,596,313
S07,19,O,610,762,313
S07,19,.,815,964,.
S07,19,C,987,1260,496
S07,19,C,1272,1493,496
S07,19,C,1547,1907,1106
S07,19,C,1928,2159,1106
S07,19,C,2180,2368,1106
S07,19,C,2384,2565,1106
S07,19,O,2593,2776,1916
S07,19,.,2824,3073,.
S07,19,C,3101,3262,822
S07,19,C,3291,3662,822
S07,19,C,3679,3966,822
S07,19,O,4031,4285,255
S07,19,O,4312,4562,527
S07,19,.,4597,4970,.
S07,19,O,5027,5293,1916
S07,19,O,5326,5963,1916
S07,19,O,5987,6551,1916
S07,19,O,6611,6699,527
S07,19,O,6734,6920,527
S07,19,.,6977,7292,.
S07,19,O,7356,7617,1916
S07,19,C,7649,7790,1106
S07,19,.,7849,8002,.
S07,19,.,8040,8088,.
S07,20,C,320,599,616
S07,20,O,641,1090,450
S07,20,C,1133,1310,616
S07,20,C,1354,1511,616
S07,20,E,1555,1755,521
S07,20,E,1776,2095,521
S07,20,O,2150,2425,2450
S07,20,C,2482,2655,1429
S07,20,C,2687,3200,1429
S07,20,C,3239,3424,1429
S07,20,C,3489,3834,1429
S07,20,O,3861,4223,2450
S07,20,O,4278,4567,2450
S07,20,O,4592,4793,2450
S07,20,O,4848,5157,2450
S07,20,O,5186,5338,2450
S07,20,O,5383,5685,2450
S07,20,O,5765,6004,2450
S07,20,O,6040,6158,2450
S07,20,O,6215,6463,1062
S07,20,O,6503,6861,1062
S07,20,O,6916,7369,1062
S07,20,C,7397,7605,1429
S07,20,O,7649,7842,2450
S07,21,O,296,432,1138
S07,21,O,474,709,1053
S07,21,O,766,891,1053
S07,21,O,951,1138,673
S07,21,O,1158,1381,673
S07,21,.,1394,1638,.
S07,21,C,1715,2005,1657
S07,21,C,2039,2321,1657
S07,21,C,2380,2543,1657
S07,21,C,2571,2889,1657
S07,21,C,2912,3262,1657
S07,21,C,3285,3484,1657
S07,21,.,3519,3603,.
S07,21,O,3655,3845,1387
S07,21,O,3871,4047,1387
S07,21,O,4103,4363,1387
S07,21,O,4386,4861,1387
S07,21,O,4918,5199,1387
S07,21,O,5243,5607,1138
S07,21,O,5664,5962,1138
S07,21,O,6015,6157,1138
S07,21,O,6346,6539,1138
S07,21,O,6568,6771,1053
S07,21,O,6814,7074,673
S07,21,.,7088,7321,.
S07,21,O,7378,7623,1053
S07,21,O,7656,7896,1053
S07,21,C,8043,8091,1657
S07,22,O,291,454,1615
S07,22,O,477,695,1615
S07,22,O,719,803,1615
S07,22,C,844,1094,955
S07,22,C,1120,1823,955
S07,22,C,1882,2130,1311
S07,22,E,2173,2359,187
S07,22,C,2408,2676,1311
S07,22,C,2690,3056,1311
S07,22,O,3090,3261,1731
S07,22,O,3285,3681,1731
S07,22,C,3873,4037,1311
S07,22,O,4072,4220,1731
S07,22,C,4248,4508,1311
S07,22,C,4564,4797,1092
S07,22,C,4822,5176,1092
S07,22,C,5192,5694,1092
S07,22,O,5729,5939,1615
S07,22,O,5953,6139,1615
S07,22,O,6162,6421,1615
S07,22,O,6455,6778,1615
S07,22,O,6806,6970,1615
S07,22,O,7031,7495,1731
S07,22,O,7533,7706,1731
S07,22,O,7752,7960,1731
S07,22,.,8039,8092,.
S07,23,C,376,535,1274
S07,23,C,591,819,1389
S07,23,C,850,1079,1389
S07,23,C,1131,1226,1274
S07,23,C,1282,1468,1389
S07,23,C,1495,1570,1389
S07,23,C,1629,1811,1274
S07,23,C,1835,2006,1274
S07,23,C,2033,2235,1274
S07,23,C,2285,2586,1274
S07,23,C,2606,2763,1274
S07,23,O,2817,3312,496
S07,23,C,3354,3629,1389
S07,23,C,3655,3935,1130
S07,23,C,3984,4162,1389
S07,23,C,4194,4405,1389
S07,23,C,4471,4651,1130
S07,23,C,4671,4929,1130
S07,23,C,4939,5309,1130
S07,23,C,5328,5365,1130
S07,23,O,5441,5620,475
S07,23,O,5662,5846,475
S07,23,O,5859,5968,475
S07,23,C,6049,6230,744
S07,23,C,6255,6449,744
S07,23,C,6510,6707,1092
S07,23,C,6726,7020,1092
S07,23,C,7045,7643,1092
S07,23,C,7708,7874,744
S07,23,C,7900,8099,744
S07,24,C,255,404,1028
S07,24,C,426,590,1028
S07,24,C,620,1066,1028
S07,24,E,1128,1447,470
S07,24,E,1471,1620,470
S07,24,C,1662,1765,470
S07,24,C,1914,2279,470
S07,24,C,2338,2428,901
S07,24,C,2495,2760,1028
S07,24,.,2820,2982,.
S07,24,C,3023,3224,901
S07,24,C,3278,3532,578
S07,24,O,3583,3700,1455
S07,24,O,3724,4075,1455
S07,24,O,4110,4352,1455
S07,24,O,4370,4565,1455
S07,24,O,4583,4810,1455
S07,24,C,4872,4999,901
S07,24,C,5019,5498,901
S07,24,C,5545,5697,329
S07,24,E,5720,5904,185
S07,24,C,5925,6100,329
S07,24,C,6128,6450,578
S07,24,O,6496,6813,1455
S07,24,.,6877,7065,.
S07,24,.,7092,7594,.
S07,24,O,7652,7805,428
S07,24,O,7831,8104,428
S07,25,O,212,422,1089
S07,25,C,462,709,637
S07,25,O,767,930,2453
S07,25,O,954,1075,2453
S07,25,C,1134,1399,637
S07,25,E,1434,1563,130
S07,25,O,1627,1813,1027
S07,25,O,1871,2100,2453
S07,25,O,2135,2328,2453
S07,25,O,2378,2516,2453
S07,25,E,2562,2748,753
S07,25,E,2780,3345,753
S07,25,O,3404,3742,1089
S07,25,O,3809,4117,1027
S07,25,O,4178,4362,1027
S07,25,O,4422,4704,2453
S07,25,O,4729,4977,2453
S07,25,O,5004,5415,2453
S07,25,O,5488,5747,781
S07,25,O,5769,5980,781
S07,25,O,6037,6345,1089
S07,25,O,6373,6674,2453
S07,25,O,6695,7052,2453
S07,25,.,7083,7214,.
S07,25,O,7240,7585,1027
S07,25,O,7610,7839,1089
S07,25,C,7862,7984,637
S07,25,.,8014,8090,.
S07,26,C,298,432,2440
S07,26,C,458,685,2440
S07,26,C,713,1220,2440
S07,26,C,1242,1467,2440
S07,26,C,1495,1954,2440
S07,26,C,1972,2333,2440
S07,26,C,2354,2874,2440
S07,26,O,2907,3195,1825
S07,26,O,3237,3383,1825
S07,26,O,3427,3688,1825
S07,26,C,3719,3933,943
S07,26,C,3960,4687,943
S07,26,C,4729,4894,1571
S07,26,C,4927,5190,1571
S07,26,C,5202,5679,1571
S07,26,C,5699,6066,1571
S07,26,C,6073,6367,1571
S07,26,O,6429,6881,453
S07,26,O,6923,7096,1825
S07,26,O,7117,7751,1825
S07,26,O,7771,7956,1825
S07,26,O,7970,8101,1825
S07,27,O,307,509,4716
S07,27,O,537,935,4716
S07,27,O,956,1464,4716
S07,27,O,1476,1814,4716
S07,27,O,1847,2112,4716
S07,27,O,2154,2383,4716
S07,27,C,2435,2847,824
S07,27,C,2871,3281,824
S07,27,O,3345,3674,4716
S07,27,E,3728,3978,914
S07,27,.,4038,4207,.
S07,27,E,4246,4433,914
S07,27,E,4479,4553,914
S07,27,E,4819,5064,914
S07,27,E,5107,5260,914
S07,27,.,5378,5426,.
S07,27,O,5533,5877,4716
S07,27,O,5909,6622,4716
S07,27,O,6646,6906,4716
S07,27,O,6932,7263,4716
S07,27,O,7303,7901,4716
S07,27,O,7912,8100,4716
S07,28,C,189,299,3079
S07,28,E,343,493,1234
S07,28,E,515,924,1234
S07,28,E,949,1068,1234
S07,28,E,1111,1437,1234
S07,28,C,1484,1664,3079
S07,28,C,1689,1879,3079
S07,28,E,1919,2144,1234
S07,28,C,2207,2528,1118
S07,28,C,2560,2738,1218
S07,28,C,2760,3122,1118
S07,28,C,3194,3372,3079
S07,28,C,3401,3651,3079
S07,28,O,3718,3925,673
S07,28,C,3989,4421,1118
S07,28,C,4450,4779,1218
S07,28,C,4799,5144,1218
S07,28,C,5214,5369,3079
S07,28,C,5395,5632,3079
S07,28,C,5674,5933,3079
S07,28,C,5956,6476,3079
S07,28,C,6500,6871,3079
S07,28,C,6901,7162,3079
S07,28,C,7181,7537,3079
S07,28,O,7592,7828,673
S07,28,O,7860,8005,673
S07,28,O,8025,8106,673
S07,29,O,285,360,769
S07,29,C,397,667,845
S07,29,C,692,1061,845
S07,29,C,1084,1287,845
S07,29,C,1344,1745,1315
S07,29,C,1767,2212,1315
S07,29,C,2230,2696,1315
S07,29,C,2751,2976,946
S07,29,C,2996,3252,946
S07,29,C,3272,3734,946
S07,29,C,3800,3944,360
S07,29,C,3960,4174,360
S07,29,O,4201,4479,279
S07,29,O,5117,5490,769
S07,29,C,5515,5758,526
S07,29,C,5783,6064,526
S07,29,.,6095,6343,.
S07,29,O,6361,6679,769
S07,29,O,6730,6892,755
S07,29,O,7117,7183,755
S07,29,O,7224,7447,755
S07,29,O,7483,7654,755
S07,29,O,7674,7802,755
S07,29,O,7862,8095,234
S07,30,.,308,414,.
S07,30,C,457,642,621
S07,30,C,667,948,621
S07,30,C,968,1120,621
S07,30,C,1157,1317,893
S07,30,C,1343,1543,893
S07,30,C,1597,1929,1506
S07,30,C,1954,2145,1506
S07,30,C,2175,2414,1506
S07,30,O,2452,2696,703
S07,30,C,2733,2958,1788
S07,30,C,2976,3327,1788
S07,30,O,3398,3644,844
S07,30,O,3668,3912,844
S07,30,O,3967,4371,703
S07,30,C,4409,4590,1506
S07,30,C,4668,4796,1788
S07,30,C,4821,5129,1788
S07,30,C,5144,5788,1788
S07,30,C,5818,5944,1788
S07,30,O,6043,6218,844
S07,30,C,6268,6420,893
S07,30,C,6443,6820,893
S07,30,.,6868,7162,.
S07,30,O,7211,7386,844
S07,30,C,7429,7755,1506
S07,30,C,7775,8006,1506
S07,30,O,8049,8101,703
S07,31,C,250,386,1038
S07,31,C,412,606,1038
S07,31,C,633,734,1038
S07,31,C,788,942,1647
S07,31,C,965,1281,1647
S07,31,C,1326,1504,2341
S07,31,C,1527,1776,2341
S07,31,C,1816,2187,2341
S07,31,O,2247,2363,562
S07,31,C,2390,2752,1038
S07,31,C,2777,3017,1038
S07,31,C,3069,3237,2341
S07,31,C,3265,3475,2341
S07,31,C,3490,3910,2341
S07,31,.,3935,4228,.
S07,31,C,4260,4435,2341
S07,31,C,4461,4800,2341
S07,31,C,4830,5052,2341
S07,31,O,5104,5446,570
S07,31,O,5470,5696,570
S07,31,C,5748,6015,1647
S07,31,C,6041,6185,1647
S07,31,.,6259,6592,.
S07,31,O,6647,6863,562
S07,31,O,6893,6983,562
S07,31,C,7229,7324,1647
S07,31,C,7358,7683,1647
S07,31,C,7711,8050,1647
S07,32,O,226,344,744
S07,32,C,391,619,1790
S07,32,C,644,905,1790
S07,32,C,928,1120,1790
S07,32,C,1146,1493,1790
S07,32,C,1520,1838,1790
S07,32,C,1863,2046,1790
S07,32,C,2067,2321,1790
S07,32,C,2373,2587,1796
S07,32,C,2612,3305,1796
S07,32,C,3314,3749,1796
S07,32,C,3771,4221,1796
S07,32,C,4283,4666,2427
S07,32,C,4678,4872,2427
S07,32,.,4894,5100,.
S07,32,C,5143,5475,2427
S07,32,C,5482,5669,2427
S07,32,C,5692,5808,2427
S07,32,C,5989,6076,2427
S07,32,C,6099,6437,2427
S07,32,C,6462,6701,2427
S07,32,C,6744,6920,2427
S07,32,C,6938,7303,2427
S07,32,O,7385,7549,744
S07,32,O,7577,7780,744
S07,32,O,7792,7938,744
S07,32,O,7994,8102,744
S07,33,C,321,464,3592
S07,33,C,492,621,3592
S07,33,C,648,832,3592
S07,33,C,856,1068,3592
S07,33,C,1077,1294,3592
S07,33,C,1314,1805,3592
S07,33,C,1828,2212,3592
S07,33,C,2421,2611,3592
S07,33,C,2634,2992,3592
S07,33,C,3019,3863,3592
S07,33,.,3902,4151,.
S07,33,.,4175,4413,.
S07,33,.,4439,4797,.
S07,33,C,4824,4976,3592
S07,33,.,4999,5086,.
S07,33,O,5297,5445,2248
S07,33,C,5487,5598,3592
S07,33,O,5646,6017,2248
S07,33,O,6041,6352,2248
S07,33,O,6381,6959,2248
S07,33,O,6986,7516,2248
S07,33,O,7559,7863,2248
S07,33,C,7931,8095,3592
S07,34,C,291,448,2590
S07,34,C,475,645,2590
S07,34,C,671,888,2590
S07,34,C,915,1181,2590
S07,34,C,1199,1739,2590
S07,34,C,1763,2027,2590
S07,34,C,2049,2210,2590
S07,34,C,2232,2459,2590
S07,34,C,2487,2913,2590
S07,34,O,2956,3266,970
S07,34,O,3282,3474,970
S07,34,C,3533,3719,1292
S07,34,C,3745,3991,535
S07,34,C,4013,4300,535
S07,34,C,4333,4696,1292
S07,34,C,4721,5097,1292
S07,34,C,5123,5486,1292
S07,34,O,5528,5702,1622
S07,34,O,5716,5846,1622
S07,34,O,5877,6053,1622
S07,34,O,6069,6209,1622
S07,34,O,6243,6640,1622
S07,34,O,6678,6850,1622
S07,34,O,6872,7067,1622
S07,34,O,7105,7335,1622
S07,34,O,7433,7898,970
